county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,446,U.S. House,2,Republican,Ted Poe,50,6,32,12
Harris,446,U.S. House,2,Democratic,Pat Bryan,75,5,40,30
Harris,446,U.S. House,2,Libertarian,James B. Veasaw,2,1,1,0
Harris,446,U.S. House,2,Green,Joshua Darr,2,1,0,1
Harris,446,U.S. House,2,,Over Votes,0,0,0,0
Harris,446,U.S. House,2,,Under Votes,5,0,3,2
Harris,446,Railroad Commissioner,,Republican,Wayne Christian,47,8,29,10
Harris,446,Railroad Commissioner,,Democratic,Grady Yarbrough,73,5,39,29
Harris,446,Railroad Commissioner,,Libertarian,Mark Miller,6,0,5,1
Harris,446,Railroad Commissioner,,Green,Martina Salinas,3,0,2,1
Harris,446,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,446,Railroad Commissioner,,,Under Votes,5,0,1,4
Harris,446,State Representative,148,Democratic,Jessica Cristina Farrar,94,8,51,35
Harris,446,State Representative,148,,Over Votes,0,0,0,0
Harris,446,State Representative,148,,Under Votes,40,5,25,10
Harris,447,Registered Voters,,,,3727,,,
Harris,447,Ballots Cast,,,,2880,102,2314,464
Harris,447,Straight Party,,,Republican Party,1205,39,999,167
Harris,447,Straight Party,,,Democratic Party,561,24,444,93
Harris,447,Straight Party,,,Libertarian Party,22,0,11,11
Harris,447,Straight Party,,,Green Party,6,0,4,2
Harris,447,Straight Party,,,Over Votes,0,0,0,0
Harris,447,Straight Party,,,Under Votes,1086,39,856,191
Harris,447,President,,Republican,Donald J. Trump / Mike Pence,1649,48,1351,250
Harris,447,President,,Democratic,Hillary Clinton / Tim Kaine,1024,48,804,172
Harris,447,President,,Libertarian,Gary Johnson / William Weld,112,2,84,26
Harris,447,President,,Green,Jill Stein / Ajamu Baraka,10,0,8,2
Harris,447,President,,,Darrell L. Castle / Scott N. Bradley,3,0,3,0
Harris,447,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,447,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,447,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,447,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,447,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,447,President,,,Michael A. Maturen / Juan A. Munoz,2,1,1,0
Harris,447,President,,,Evan McMullin / Nathan Johnson,39,3,30,6
Harris,447,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,447,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,447,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,447,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,447,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,447,President,,,Over Votes,0,0,0,0
Harris,447,President,,,Under Votes,41,0,33,8
Harris,447,U.S. House,2,Republican,Ted Poe,1926,55,1565,306
Harris,447,U.S. House,2,Democratic,Pat Bryan,813,41,639,133
Harris,447,U.S. House,2,Libertarian,James B. Veasaw,63,2,47,14
Harris,447,U.S. House,2,Green,Joshua Darr,17,1,10,6
Harris,447,U.S. House,2,,Over Votes,0,0,0,0
Harris,447,U.S. House,2,,Under Votes,56,3,48,5
Harris,447,Railroad Commissioner,,Republican,Wayne Christian,1766,53,1439,274
Harris,447,Railroad Commissioner,,Democratic,Grady Yarbrough,827,39,654,134
Harris,447,Railroad Commissioner,,Libertarian,Mark Miller,141,5,110,26
Harris,447,Railroad Commissioner,,Green,Martina Salinas,55,2,40,13
Harris,447,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,447,Railroad Commissioner,,,Under Votes,91,3,71,17
Harris,447,State Representative,127,Republican,Dan Huberty,1893,63,1525,305
Harris,447,State Representative,127,Libertarian,Scott Ford,300,8,232,60
Harris,447,State Representative,127,Green,Joseph McElligott,136,6,106,24
Harris,447,State Representative,127,,Over Votes,0,0,0,0
Harris,447,State Representative,127,,Under Votes,546,25,446,75
Harris,448,Registered Voters,,,,3155,,,
Harris,448,Ballots Cast,,,,2299,172,1598,529
Harris,448,Straight Party,,,Republican Party,703,56,497,150
Harris,448,Straight Party,,,Democratic Party,457,38,323,96
Harris,448,Straight Party,,,Libertarian Party,24,1,14,9
Harris,448,Straight Party,,,Green Party,2,0,1,1
Harris,448,Straight Party,,,Over Votes,0,0,0,0
Harris,448,Straight Party,,,Under Votes,1113,77,763,273
Harris,448,President,,Republican,Donald J. Trump / Mike Pence,1011,90,697,224
Harris,448,President,,Democratic,Hillary Clinton / Tim Kaine,1078,76,762,240
Harris,448,President,,Libertarian,Gary Johnson / William Weld,133,3,89,41
Harris,448,President,,Green,Jill Stein / Ajamu Baraka,15,2,6,7
Harris,448,President,,,Darrell L. Castle / Scott N. Bradley,2,0,0,2
Harris,448,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,448,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,448,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,448,President,,,Laurence Kotlikoff / Edward Leamer,1,0,0,1
Harris,448,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,448,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,448,President,,,Evan McMullin / Nathan Johnson,23,0,20,3
Harris,448,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,448,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,448,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,448,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,448,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,448,President,,,Over Votes,0,0,0,0
Harris,448,President,,,Under Votes,36,1,24,11
Harris,448,U.S. House,18,Republican,Lori Bartley,1300,97,911,292
Harris,448,U.S. House,18,Democratic,Sheila Jackson Lee,834,64,590,180
Harris,448,U.S. House,18,Green,Thomas Kleven,104,8,66,30
Harris,448,U.S. House,18,,Over Votes,0,0,0,0
Harris,448,U.S. House,18,,Under Votes,58,3,28,27
Harris,448,Railroad Commissioner,,Republican,Wayne Christian,1139,90,799,250
Harris,448,Railroad Commissioner,,Democratic,Grady Yarbrough,750,61,533,156
Harris,448,Railroad Commissioner,,Libertarian,Mark Miller,220,14,151,55
Harris,448,Railroad Commissioner,,Green,Martina Salinas,82,1,55,26
Harris,448,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,448,Railroad Commissioner,,,Under Votes,104,2,60,42
Harris,448,State Representative,139,Democratic,Jarvis D. Johnson,1183,82,825,276
Harris,448,State Representative,139,,Over Votes,0,0,0,0
Harris,448,State Representative,139,,Under Votes,1109,86,770,253
Harris,449,Registered Voters,,,,225,,,
Harris,449,Ballots Cast,,,,99,1,72,26
Harris,449,Straight Party,,,Republican Party,7,0,5,2
Harris,449,Straight Party,,,Democratic Party,74,1,54,19
Harris,449,Straight Party,,,Libertarian Party,0,0,0,0
Harris,449,Straight Party,,,Green Party,0,0,0,0
Harris,449,Straight Party,,,Over Votes,0,0,0,0
Harris,449,Straight Party,,,Under Votes,18,0,13,5
Harris,449,President,,Republican,Donald J. Trump / Mike Pence,9,0,6,3
Harris,449,President,,Democratic,Hillary Clinton / Tim Kaine,89,1,66,22
Harris,449,President,,Libertarian,Gary Johnson / William Weld,0,0,0,0
Harris,449,President,,Green,Jill Stein / Ajamu Baraka,0,0,0,0
Harris,449,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,449,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,449,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,449,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,449,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,449,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,449,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,449,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,449,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,449,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,449,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,449,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,449,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,449,President,,,Over Votes,0,0,0,0
Harris,449,President,,,Under Votes,1,0,0,1
Harris,449,U.S. House,18,Republican,Lori Bartley,10,0,5,5
Harris,449,U.S. House,18,Democratic,Sheila Jackson Lee,86,1,66,19
Harris,449,U.S. House,18,Green,Thomas Kleven,0,0,0,0
Harris,449,U.S. House,18,,Over Votes,0,0,0,0
Harris,449,U.S. House,18,,Under Votes,3,0,1,2
Harris,449,Railroad Commissioner,,Republican,Wayne Christian,9,0,5,4
Harris,449,Railroad Commissioner,,Democratic,Grady Yarbrough,87,1,67,19
Harris,449,Railroad Commissioner,,Libertarian,Mark Miller,1,0,0,1
Harris,449,Railroad Commissioner,,Green,Martina Salinas,1,0,0,1
Harris,449,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,449,Railroad Commissioner,,,Under Votes,1,0,0,1
Harris,449,State Representative,141,Democratic,Senfronia Thompson,90,1,68,21
Harris,449,State Representative,141,,Over Votes,0,0,0,0
Harris,449,State Representative,141,,Under Votes,9,0,4,5
Harris,450,Registered Voters,,,,2890,,,
Harris,450,Ballots Cast,,,,1500,151,955,394
Harris,450,Straight Party,,,Republican Party,213,30,122,61
Harris,450,Straight Party,,,Democratic Party,772,86,480,206
Harris,450,Straight Party,,,Libertarian Party,9,1,4,4
Harris,450,Straight Party,,,Green Party,4,0,3,1
Harris,450,Straight Party,,,Over Votes,0,0,0,0
Harris,450,Straight Party,,,Under Votes,502,34,346,122
Harris,450,President,,Republican,Donald J. Trump / Mike Pence,313,41,187,85
Harris,450,President,,Democratic,Hillary Clinton / Tim Kaine,1079,103,711,265
Harris,450,President,,Libertarian,Gary Johnson / William Weld,49,2,24,23
Harris,450,President,,Green,Jill Stein / Ajamu Baraka,18,1,9,8
Harris,450,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,450,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,450,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,450,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,450,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,450,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,450,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,450,President,,,Evan McMullin / Nathan Johnson,2,0,0,2
Harris,450,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,450,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,450,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,450,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,450,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,450,President,,,Over Votes,0,0,0,0
Harris,450,President,,,Under Votes,38,4,23,11
Harris,450,U.S. House,18,Republican,Lori Bartley,364,47,218,99
Harris,450,U.S. House,18,Democratic,Sheila Jackson Lee,1057,102,682,273
Harris,450,U.S. House,18,Green,Thomas Kleven,46,2,33,11
Harris,450,U.S. House,18,,Over Votes,0,0,0,0
Harris,450,U.S. House,18,,Under Votes,31,0,20,11
Harris,450,Railroad Commissioner,,Republican,Wayne Christian,338,42,199,97
Harris,450,Railroad Commissioner,,Democratic,Grady Yarbrough,1004,101,648,255
Harris,450,Railroad Commissioner,,Libertarian,Mark Miller,66,3,41,22
Harris,450,Railroad Commissioner,,Green,Martina Salinas,48,1,38,9
Harris,450,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,450,Railroad Commissioner,,,Under Votes,44,4,29,11
Harris,450,State Representative,139,Democratic,Jarvis D. Johnson,1167,108,748,311
Harris,450,State Representative,139,,Over Votes,0,0,0,0
Harris,450,State Representative,139,,Under Votes,331,43,205,83
Harris,451,Registered Voters,,,,2771,,,
Harris,451,Ballots Cast,,,,2091,410,1314,367
Harris,451,Straight Party,,,Republican Party,1154,254,725,175
Harris,451,Straight Party,,,Democratic Party,230,40,152,38
Harris,451,Straight Party,,,Libertarian Party,4,1,1,2
Harris,451,Straight Party,,,Green Party,1,0,1,0
Harris,451,Straight Party,,,Over Votes,0,0,0,0
Harris,451,Straight Party,,,Under Votes,702,115,435,152
Harris,451,President,,Republican,Donald J. Trump / Mike Pence,1536,311,974,251
Harris,451,President,,Democratic,Hillary Clinton / Tim Kaine,433,76,274,83
Harris,451,President,,Libertarian,Gary Johnson / William Weld,43,6,26,11
Harris,451,President,,Green,Jill Stein / Ajamu Baraka,8,1,6,1
Harris,451,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,451,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,451,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,451,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,451,President,,,Laurence Kotlikoff / Edward Leamer,2,2,0,0
Harris,451,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,451,President,,,Michael A. Maturen / Juan A. Munoz,2,1,1,0
Harris,451,President,,,Evan McMullin / Nathan Johnson,8,3,3,2
Harris,451,President,,,Monica Moorehead / Lamont Lilly,1,1,0,0
Harris,451,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,451,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,451,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,451,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,451,President,,,Over Votes,0,0,0,0
Harris,451,President,,,Under Votes,57,9,30,18
Harris,451,U.S. House,2,Republican,Ted Poe,1678,349,1048,281
Harris,451,U.S. House,2,Democratic,Pat Bryan,331,55,217,59
Harris,451,U.S. House,2,Libertarian,James B. Veasaw,23,3,13,7
Harris,451,U.S. House,2,Green,Joshua Darr,6,1,1,4
Harris,451,U.S. House,2,,Over Votes,0,0,0,0
Harris,451,U.S. House,2,,Under Votes,52,2,34,16
Harris,451,Railroad Commissioner,,Republican,Wayne Christian,1540,313,973,254
Harris,451,Railroad Commissioner,,Democratic,Grady Yarbrough,324,56,203,65
Harris,451,Railroad Commissioner,,Libertarian,Mark Miller,140,30,87,23
Harris,451,Railroad Commissioner,,Green,Martina Salinas,20,1,10,9
Harris,451,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,451,Railroad Commissioner,,,Under Votes,63,6,41,16
Harris,451,State Representative,126,Republican,Kevin Roberts,1651,337,1043,271
Harris,451,State Representative,126,Democratic,Joy Dawson-Thomas,353,61,227,65
Harris,451,State Representative,126,Libertarian,Eric B. Moquin,27,2,13,12
Harris,451,State Representative,126,,Over Votes,0,0,0,0
Harris,451,State Representative,126,,Under Votes,55,6,30,19
Harris,452,Registered Voters,,,,3789,,,
Harris,452,Ballots Cast,,,,2538,131,1745,662
Harris,452,Straight Party,,,Republican Party,1132,63,789,280
Harris,452,Straight Party,,,Democratic Party,532,27,367,138
Harris,452,Straight Party,,,Libertarian Party,17,1,7,9
Harris,452,Straight Party,,,Green Party,13,0,9,4
Harris,452,Straight Party,,,Over Votes,0,0,0,0
Harris,452,Straight Party,,,Under Votes,844,40,573,231
Harris,452,President,,Republican,Donald J. Trump / Mike Pence,1544,79,1088,377
Harris,452,President,,Democratic,Hillary Clinton / Tim Kaine,805,45,543,217
Harris,452,President,,Libertarian,Gary Johnson / William Weld,99,2,59,38
Harris,452,President,,Green,Jill Stein / Ajamu Baraka,29,0,20,9
Harris,452,President,,,Darrell L. Castle / Scott N. Bradley,4,0,3,1
Harris,452,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,452,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,452,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,452,President,,,Laurence Kotlikoff / Edward Leamer,1,0,1,0
Harris,452,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,452,President,,,Michael A. Maturen / Juan A. Munoz,3,0,2,1
Harris,452,President,,,Evan McMullin / Nathan Johnson,20,2,11,7
Harris,452,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,452,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,452,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,452,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,452,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,452,President,,,Over Votes,0,0,0,0
Harris,452,President,,,Under Votes,33,3,18,12
Harris,452,U.S. House,8,Republican,Kevin Brady,1847,97,1268,482
Harris,452,U.S. House,8,,Over Votes,0,0,0,0
Harris,452,U.S. House,8,,Under Votes,690,34,476,180
Harris,452,Railroad Commissioner,,Republican,Wayne Christian,1569,84,1097,388
Harris,452,Railroad Commissioner,,Democratic,Grady Yarbrough,688,36,474,178
Harris,452,Railroad Commissioner,,Libertarian,Mark Miller,129,5,77,47
Harris,452,Railroad Commissioner,,Green,Martina Salinas,65,2,39,24
Harris,452,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,452,Railroad Commissioner,,,Under Votes,86,3,58,25
Harris,452,State Senate,4,Republican,Brandon Creighton,1703,89,1188,426
Harris,452,State Senate,4,Libertarian,Jenn West,327,10,209,108
Harris,452,State Senate,4,,Over Votes,0,0,0,0
Harris,452,State Senate,4,,Under Votes,506,31,347,128
Harris,452,State Representative,150,Republican,Valoree Swanson,1664,82,1161,421
Harris,452,State Representative,150,Democratic,Michael Shawn Kelly,790,43,532,215
Harris,452,State Representative,150,,Over Votes,0,0,0,0
Harris,452,State Representative,150,,Under Votes,79,5,48,26
Harris,453,Registered Voters,,,,2039,,,
Harris,453,Ballots Cast,,,,1083,83,583,417
Harris,453,Straight Party,,,Republican Party,189,27,106,56
Harris,453,Straight Party,,,Democratic Party,557,33,304,220
Harris,453,Straight Party,,,Libertarian Party,6,0,2,4
Harris,453,Straight Party,,,Green Party,9,0,6,3
Harris,453,Straight Party,,,Over Votes,0,0,0,0
Harris,453,Straight Party,,,Under Votes,322,23,165,134
Harris,453,President,,Republican,Donald J. Trump / Mike Pence,256,37,137,82
Harris,453,President,,Democratic,Hillary Clinton / Tim Kaine,771,43,426,302
Harris,453,President,,Libertarian,Gary Johnson / William Weld,19,0,8,11
Harris,453,President,,Green,Jill Stein / Ajamu Baraka,11,1,5,5
Harris,453,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,453,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,453,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,453,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,453,President,,,Laurence Kotlikoff / Edward Leamer,1,0,0,1
Harris,453,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,453,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,453,President,,,Evan McMullin / Nathan Johnson,2,0,0,2
Harris,453,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,453,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,453,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,453,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,453,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,453,President,,,Over Votes,0,0,0,0
Harris,453,President,,,Under Votes,23,2,7,14
Harris,453,U.S. House,9,Republican,Jeff Martin,269,35,140,94
Harris,453,U.S. House,9,Democratic,Al Green,763,47,419,297
Harris,453,U.S. House,9,,Over Votes,0,0,0,0
Harris,453,U.S. House,9,,Under Votes,49,1,22,26
Harris,453,Railroad Commissioner,,Republican,Wayne Christian,263,38,141,84
Harris,453,Railroad Commissioner,,Democratic,Grady Yarbrough,662,36,371,255
Harris,453,Railroad Commissioner,,Libertarian,Mark Miller,45,1,25,19
Harris,453,Railroad Commissioner,,Green,Martina Salinas,55,2,24,29
Harris,453,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,453,Railroad Commissioner,,,Under Votes,55,3,22,30
Harris,453,State Senate,13,Democratic,Borris L. Miles,768,43,423,302
Harris,453,State Senate,13,Libertarian,Joshua Rohn,85,5,36,44
Harris,453,State Senate,13,,Over Votes,0,0,0,0
Harris,453,State Senate,13,,Under Votes,225,32,122,71
