county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,126,4,75,47,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,911,66,413,432,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,96,3,47,46,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,34,2,16,16,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,128,4,75,49,0
Ellis,PRECINCT 140,State Representative,10,John Wray,REP,976,68,443,465,0
Ellis,PRECINCT 140,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,State Representative,10,Under Votes,,193,7,108,78,0
Ellis,PRECINCT 140,"10th Court of Appeals District, Place 2",,Rex Davis,REP,957,66,438,453,0
Ellis,PRECINCT 140,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"10th Court of Appeals District, Place 2",,Under Votes,,212,9,113,90,0
Ellis,PRECINCT 140,"District Judge, 40th Judicial District",,Bob Carroll,REP,966,68,437,461,0
Ellis,PRECINCT 140,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"District Judge, 40th Judicial District",,Under Votes,,203,7,114,82,0
Ellis,PRECINCT 140,County Judge,,Carol Bush,REP,952,65,436,451,0
Ellis,PRECINCT 140,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,County Judge,,Under Votes,,217,10,115,92,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,972,68,445,459,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 1",,Under Votes,,197,7,106,84,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,974,68,448,458,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Judge, County Court at Law, Place 2",,Under Votes,,195,7,103,85,0
Ellis,PRECINCT 140,District Clerk,,Melanie Price Reed,REP,980,68,449,463,0
Ellis,PRECINCT 140,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,District Clerk,,Under Votes,,189,7,102,80,0
Ellis,PRECINCT 140,County Clerk,,Cindy Polley .,REP,978,69,450,459,0
Ellis,PRECINCT 140,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,County Clerk,,Under Votes,,191,6,101,84,0
Ellis,PRECINCT 140,County Treasurer,,Cheryl Chambers,REP,974,67,445,462,0
Ellis,PRECINCT 140,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,County Treasurer,,Under Votes,,195,8,106,81,0
Ellis,PRECINCT 140,"Justice of the Peace, Precinct No. 2",,"Jackie Miller, Jr.",REP,987,69,450,468,0
Ellis,PRECINCT 140,"Justice of the Peace, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,"Justice of the Peace, Precinct No. 2",,Under Votes,,182,6,101,75,0
Ellis,PRECINCT 140,Constitutional Amendment,,FOR,,821,49,384,388,0
Ellis,PRECINCT 140,Constitutional Amendment,,AGAINST,,141,11,57,73,0
Ellis,PRECINCT 140,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 140,Constitutional Amendment,,Under Votes,,207,15,110,82,0
Ellis,PRECINCT 141,REGISTERED VOTERS,,,,1628,,,,
Ellis,PRECINCT 141,BALLOTS CAST,,,,594,40,287,267,0
Ellis,PRECINCT 141,Straight Party,,REPUBLICAN PARTY,REP,301,19,146,136,0
Ellis,PRECINCT 141,Straight Party,,DEMOCRATIC PARTY,DEM,59,4,32,23,0
Ellis,PRECINCT 141,Straight Party,,LIBERTARIAN PARTY,LIB,1,0,0,1,0
Ellis,PRECINCT 141,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 141,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Straight Party,,Under Votes,,233,17,109,107,0
Ellis,PRECINCT 141,United States Senator,,John Cornyn,REP,475,34,228,213,0
Ellis,PRECINCT 141,United States Senator,,David M. Alameel,DEM,99,4,50,45,0
Ellis,PRECINCT 141,United States Senator,,Rebecca Paddock,LIB,10,1,3,6,0
Ellis,PRECINCT 141,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,2,0,2,0,0
Ellis,PRECINCT 141,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 141,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,United States Senator,,Under Votes,,8,1,4,3,0
Ellis,PRECINCT 141,U.S. House,6,Joe Barton,REP,471,33,223,215,0
Ellis,PRECINCT 141,U.S. House,6,David E. Cozad,DEM,99,4,51,44,0
Ellis,PRECINCT 141,U.S. House,6,Hugh Chauvin,LIB,12,2,5,5,0
Ellis,PRECINCT 141,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,U.S. House,6,Under Votes,,12,1,8,3,0
Ellis,PRECINCT 141,Governor,,Greg Abbott,REP,455,33,222,200,0
Ellis,PRECINCT 141,Governor,,Wendy R. Davis,DEM,125,6,57,62,0
Ellis,PRECINCT 141,Governor,,Kathie Glass,LIB,5,1,2,2,0
Ellis,PRECINCT 141,Governor,,Brandon Parmer,GRN,2,0,2,0,0
Ellis,PRECINCT 141,Governor,,Write-ins,,4,0,3,1,0
Ellis,PRECINCT 141,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Governor,,Under Votes,,3,0,1,2,0
Ellis,PRECINCT 141,Lieutenant Governor,,Dan Patrick,REP,466,36,227,203,0
Ellis,PRECINCT 141,Lieutenant Governor,,Leticia Van de Putte,DEM,107,4,50,53,0
Ellis,PRECINCT 141,Lieutenant Governor,,Robert D. Butler,LIB,9,0,3,6,0
Ellis,PRECINCT 141,Lieutenant Governor,,Chandrakantha Courtney,GRN,4,0,2,2,0
Ellis,PRECINCT 141,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Lieutenant Governor,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 141,Attorney General,,Ken Paxton,REP,463,34,223,206,0
Ellis,PRECINCT 141,Attorney General,,Sam Houston,DEM,108,6,52,50,0
Ellis,PRECINCT 141,Attorney General,,Jamie Balagia,LIB,6,0,2,4,0
Ellis,PRECINCT 141,Attorney General,,Jamar Osborne,GRN,5,0,3,2,0
Ellis,PRECINCT 141,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Attorney General,,Under Votes,,12,0,7,5,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Glenn Hegar,REP,455,32,224,199,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Mike Collier,DEM,109,6,53,50,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Ben Sanders,LIB,10,2,4,4,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Deb Shafto,GRN,6,0,3,3,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Comptroller of Public Accounts,,Under Votes,,14,0,3,11,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,George P. Bush,REP,472,36,229,207,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,John Cook,DEM,100,4,49,47,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,Justin Knight,LIB,7,0,3,4,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,Valerie Alessi,GRN,7,0,2,5,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Commissioner of the General Land Office,,Under Votes,,8,0,4,4,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,Sid Miller,REP,452,31,225,196,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,Jim Hogan,DEM,109,7,50,52,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,10,0,3,7,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,Kenneth Kendrick,GRN,6,2,3,1,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Commissioner of Agriculture,,Under Votes,,17,0,6,11,0
Ellis,PRECINCT 141,Railroad Commissioner,,Ryan Sitton,REP,452,32,222,198,0
Ellis,PRECINCT 141,Railroad Commissioner,,Steve Brown,DEM,103,4,48,51,0
Ellis,PRECINCT 141,Railroad Commissioner,,Mark A. Miller,LIB,15,0,8,7,0
Ellis,PRECINCT 141,Railroad Commissioner,,Martina Salinas,GRN,9,2,3,4,0
Ellis,PRECINCT 141,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Railroad Commissioner,,Under Votes,,15,2,6,7,0
Ellis,PRECINCT 141,"Chief Justice, Supreme Court",,Nathan Hecht,REP,459,33,225,201,0
Ellis,PRECINCT 141,"Chief Justice, Supreme Court",,William Moody,DEM,108,5,51,52,0
Ellis,PRECINCT 141,"Chief Justice, Supreme Court",,Tom Oxford,LIB,11,0,6,5,0
Ellis,PRECINCT 141,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Chief Justice, Supreme Court",,Under Votes,,16,2,5,9,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,462,34,224,204,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,99,4,49,46,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,14,0,8,6,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 6",,Under Votes,,19,2,6,11,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,456,33,222,201,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,103,4,50,49,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,8,0,5,3,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,6,0,4,2,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Over Votes,,1,1,0,0,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 7",,Under Votes,,20,2,6,12,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,477,32,229,216,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,30,0,13,17,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,18,2,11,5,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Justice, Supreme Court, Place 8",,Under Votes,,69,6,34,29,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,457,32,219,206,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,102,4,50,48,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,15,1,9,5,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,20,3,9,8,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,467,32,220,215,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,42,0,23,19,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,17,1,8,8,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,68,7,36,25,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,469,31,225,213,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,39,1,15,23,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,14,0,10,4,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,72,8,37,27,0
Ellis,PRECINCT 141,State Representative,10,John Wray,REP,509,35,244,230,0
Ellis,PRECINCT 141,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,State Representative,10,Under Votes,,85,5,43,37,0
Ellis,PRECINCT 141,"10th Court of Appeals District, Place 2",,Rex Davis,REP,485,32,231,222,0
Ellis,PRECINCT 141,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"10th Court of Appeals District, Place 2",,Under Votes,,109,8,56,45,0
Ellis,PRECINCT 141,"District Judge, 40th Judicial District",,Bob Carroll,REP,491,34,231,226,0
Ellis,PRECINCT 141,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"District Judge, 40th Judicial District",,Under Votes,,103,6,56,41,0
Ellis,PRECINCT 141,County Judge,,Carol Bush,REP,493,35,231,227,0
Ellis,PRECINCT 141,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,County Judge,,Under Votes,,101,5,56,40,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,496,35,235,226,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 1",,Under Votes,,98,5,52,41,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,494,35,234,225,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Judge, County Court at Law, Place 2",,Under Votes,,100,5,53,42,0
Ellis,PRECINCT 141,District Clerk,,Melanie Price Reed,REP,498,35,236,227,0
Ellis,PRECINCT 141,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,District Clerk,,Under Votes,,96,5,51,40,0
Ellis,PRECINCT 141,County Clerk,,Cindy Polley .,REP,495,35,233,227,0
Ellis,PRECINCT 141,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,County Clerk,,Under Votes,,99,5,54,40,0
Ellis,PRECINCT 141,County Treasurer,,Cheryl Chambers,REP,493,35,232,226,0
Ellis,PRECINCT 141,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,County Treasurer,,Under Votes,,101,5,55,41,0
Ellis,PRECINCT 141,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,495,35,235,225,0
Ellis,PRECINCT 141,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,"Justice of the Peace, Precinct No. 1",,Under Votes,,99,5,52,42,0
Ellis,PRECINCT 141,Constitutional Amendment,,FOR,,374,25,186,163,0
Ellis,PRECINCT 141,Constitutional Amendment,,AGAINST,,93,10,37,46,0
Ellis,PRECINCT 141,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 141,Constitutional Amendment,,Under Votes,,127,5,64,58,0
Ellis,PRECINCT 142,REGISTERED VOTERS,,,,2000,,,,
Ellis,PRECINCT 142,BALLOTS CAST,,,,592,42,257,292,1
Ellis,PRECINCT 142,Straight Party,,REPUBLICAN PARTY,REP,304,29,130,144,1
Ellis,PRECINCT 142,Straight Party,,DEMOCRATIC PARTY,DEM,57,3,15,39,0
Ellis,PRECINCT 142,Straight Party,,LIBERTARIAN PARTY,LIB,2,0,0,2,0
Ellis,PRECINCT 142,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 142,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Straight Party,,Under Votes,,229,10,112,107,0
Ellis,PRECINCT 142,United States Senator,,John Cornyn,REP,457,37,201,218,1
Ellis,PRECINCT 142,United States Senator,,David M. Alameel,DEM,107,5,41,61,0
Ellis,PRECINCT 142,United States Senator,,Rebecca Paddock,LIB,17,0,8,9,0
Ellis,PRECINCT 142,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,4,0,2,2,0
Ellis,PRECINCT 142,United States Senator,,Write-ins,,1,0,1,0,0
Ellis,PRECINCT 142,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,United States Senator,,Under Votes,,6,0,4,2,0
Ellis,PRECINCT 142,U.S. House,6,Joe Barton,REP,452,37,200,214,1
Ellis,PRECINCT 142,U.S. House,6,David E. Cozad,DEM,115,5,46,64,0
Ellis,PRECINCT 142,U.S. House,6,Hugh Chauvin,LIB,14,0,4,10,0
Ellis,PRECINCT 142,U.S. House,6,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 142,U.S. House,6,Under Votes,,10,0,7,3,0
Ellis,PRECINCT 142,Governor,,Greg Abbott,REP,448,36,196,215,1
Ellis,PRECINCT 142,Governor,,Wendy R. Davis,DEM,130,6,54,70,0
Ellis,PRECINCT 142,Governor,,Kathie Glass,LIB,8,0,3,5,0
Ellis,PRECINCT 142,Governor,,Brandon Parmer,GRN,5,0,3,2,0
Ellis,PRECINCT 142,Governor,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 142,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Governor,,Under Votes,,1,0,1,0,0
Ellis,PRECINCT 142,Lieutenant Governor,,Dan Patrick,REP,436,35,190,210,1
Ellis,PRECINCT 142,Lieutenant Governor,,Leticia Van de Putte,DEM,127,5,57,65,0
Ellis,PRECINCT 142,Lieutenant Governor,,Robert D. Butler,LIB,19,2,8,9,0
Ellis,PRECINCT 142,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,0,1,1,0
Ellis,PRECINCT 142,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Lieutenant Governor,,Under Votes,,8,0,1,7,0
Ellis,PRECINCT 142,Attorney General,,Ken Paxton,REP,445,36,194,214,1
Ellis,PRECINCT 142,Attorney General,,Sam Houston,DEM,126,6,55,65,0
Ellis,PRECINCT 142,Attorney General,,Jamie Balagia,LIB,11,0,4,7,0
Ellis,PRECINCT 142,Attorney General,,Jamar Osborne,GRN,1,0,0,1,0
Ellis,PRECINCT 142,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Attorney General,,Under Votes,,9,0,4,5,0
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Glenn Hegar,REP,430,35,192,202,1
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Mike Collier,DEM,127,7,49,71,0
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Ben Sanders,LIB,16,0,8,8,0
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Deb Shafto,GRN,2,0,1,1,0
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Comptroller of Public Accounts,,Under Votes,,17,0,7,10,0
Ellis,PRECINCT 142,Commissioner of the General Land Office,,George P. Bush,REP,453,37,202,213,1
Ellis,PRECINCT 142,Commissioner of the General Land Office,,John Cook,DEM,113,5,46,62,0
Ellis,PRECINCT 142,Commissioner of the General Land Office,,Justin Knight,LIB,14,0,4,10,0
Ellis,PRECINCT 142,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,0,2,3,0
Ellis,PRECINCT 142,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Commissioner of the General Land Office,,Under Votes,,7,0,3,4,0
Ellis,PRECINCT 142,Commissioner of Agriculture,,Sid Miller,REP,431,36,191,203,1
Ellis,PRECINCT 142,Commissioner of Agriculture,,Jim Hogan,DEM,124,4,51,69,0
Ellis,PRECINCT 142,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,15,0,5,10,0
Ellis,PRECINCT 142,Commissioner of Agriculture,,Kenneth Kendrick,GRN,7,1,3,3,0
Ellis,PRECINCT 142,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Commissioner of Agriculture,,Under Votes,,15,1,7,7,0
Ellis,PRECINCT 142,Railroad Commissioner,,Ryan Sitton,REP,432,36,193,202,1
Ellis,PRECINCT 142,Railroad Commissioner,,Steve Brown,DEM,123,6,48,69,0
Ellis,PRECINCT 142,Railroad Commissioner,,Mark A. Miller,LIB,14,0,7,7,0
Ellis,PRECINCT 142,Railroad Commissioner,,Martina Salinas,GRN,7,0,1,6,0
Ellis,PRECINCT 142,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,Railroad Commissioner,,Under Votes,,16,0,8,8,0
Ellis,PRECINCT 142,"Chief Justice, Supreme Court",,Nathan Hecht,REP,442,35,196,210,1
Ellis,PRECINCT 142,"Chief Justice, Supreme Court",,William Moody,DEM,119,6,48,65,0
Ellis,PRECINCT 142,"Chief Justice, Supreme Court",,Tom Oxford,LIB,17,0,3,14,0
Ellis,PRECINCT 142,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Chief Justice, Supreme Court",,Under Votes,,14,1,10,3,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,448,37,195,216,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,113,5,46,61,1
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,16,0,6,10,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 6",,Under Votes,,15,0,10,5,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,441,36,194,210,1
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,116,5,46,65,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,14,0,5,9,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,6,0,3,3,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 7",,Under Votes,,15,1,9,5,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,453,36,198,218,1
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,44,0,19,25,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,30,3,17,10,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Justice, Supreme Court, Place 8",,Under Votes,,65,3,23,39,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,441,36,196,209,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,112,6,43,62,1
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,16,0,5,11,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,23,0,13,10,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,442,36,194,212,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,54,2,23,28,1
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,23,2,12,9,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,73,2,28,43,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,451,37,197,216,1
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,39,1,17,21,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,22,2,13,7,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,80,2,30,48,0
Ellis,PRECINCT 142,State Representative,10,John Wray,REP,479,38,212,228,1
Ellis,PRECINCT 142,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,State Representative,10,Under Votes,,113,4,45,64,0
Ellis,PRECINCT 142,"10th Court of Appeals District, Place 2",,Rex Davis,REP,472,39,205,227,1
Ellis,PRECINCT 142,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"10th Court of Appeals District, Place 2",,Under Votes,,120,3,52,65,0
Ellis,PRECINCT 142,"District Judge, 40th Judicial District",,Bob Carroll,REP,468,39,203,225,1
Ellis,PRECINCT 142,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"District Judge, 40th Judicial District",,Under Votes,,124,3,54,67,0
Ellis,PRECINCT 142,County Judge,,Carol Bush,REP,481,39,210,231,1
Ellis,PRECINCT 142,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,County Judge,,Under Votes,,111,3,47,61,0
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,480,39,210,230,1
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 1",,Under Votes,,112,3,47,62,0
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,478,39,208,230,1
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 142,"Judge, County Court at Law, Place 2",,Under Votes,,114,3,49,62,0
Ellis,PRECINCT 142,District Clerk,,Melanie Price Reed,REP,480,39,210,230,1
