county,precinct,office,district,party,candidate,votes,early_voting,election_day,election_day_paper,absentee
El Paso,170,Attorney General,,DEM,Justin Nelson,224,111,97,0,16
El Paso,170,Comptroller Of Public Accounts,,DEM,Joi Chevalier,75,42,33,0,0
El Paso,170,Comptroller Of Public Accounts,,DEM,Tim Mahoney,163,80,68,0,15
El Paso,170,Commissioner of the General Land Office,,DEM,Miguel Suazo,170,88,70,0,12
El Paso,170,Commissioner of the General Land Office,,DEM,Tex Morgan,76,37,36,0,3
El Paso,170,Commissioner of Agriculture,,DEM,Kim Olson,210,105,88,0,17
El Paso,170,Railroad Commissioner,,DEM,Roman Mcallen,161,78,72,0,11
El Paso,170,Railroad Commissioner,,DEM,Chris Spellmon,73,38,31,0,4
El Paso,170,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,204,98,89,0,17
El Paso,170,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,194,92,85,0,17
El Paso,170,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,200,92,91,0,17
El Paso,170,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,203,96,90,0,17
El Paso,170,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,209,99,93,0,17
El Paso,170,State Representative,75,DEM,Mary E Gonzalez,241,131,95,0,15
El Paso,170,State Representative,75,DEM,Marysue Femath,79,32,43,0,4
El Paso,170,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,209,99,93,0,17
El Paso,170,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,201,94,90,0,17
El Paso,170,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,205,96,92,0,17
El Paso,170,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,195,92,86,0,17
El Paso,170,District Judge 171st Judicial District,,DEM,Bonnie Rangel,195,92,86,0,17
El Paso,170,District Judge 205th Judicial District,,DEM,Francisco X Domingue,201,95,89,0,17
El Paso,170,District Judge 210th Judicial District,,DEM,Alyssa G Perez,149,72,65,0,12
El Paso,170,District Judge 210th Judicial District,,DEM,Monique Velarde,98,52,41,0,5
El Paso,170,District Judge 243rd Judicial District,,DEM,Selena Solis,126,61,52,0,13
El Paso,170,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,29,21,8,0,0
El Paso,170,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,28,16,11,0,1
El Paso,170,District Judge 243rd Judicial District,,DEM,Luis Aguilar,80,35,42,0,3
El Paso,170,District Judge 327th Judicial District,,DEM,Linda Yee Chew,204,98,88,0,18
El Paso,170,El Paso County Judge,,DEM,Ricardo Samaniego,102,53,43,0,6
El Paso,170,El Paso County Judge,,DEM,John Cook,142,74,61,0,7
El Paso,170,El Paso County Judge,,DEM,Laura Enriquez,51,24,22,0,5
El Paso,170,Judge County Court At Law 1,,DEM,Ruth Reyes,128,61,59,0,8
El Paso,170,Judge County Court At Law 1,,DEM,Ruben Nunez,135,67,58,0,10
El Paso,170,Judge County Court At Law 2,,DEM,Julie Gonzalez,211,104,90,0,17
El Paso,170,Judge County Court At Law 3,,DEM,Javier Alvarez,205,100,88,0,17
El Paso,170,Judge County Court At Law 4,,DEM,Alex Gonzalez,195,94,84,0,17
El Paso,170,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,45,21,18,0,6
El Paso,170,Judge County Court At Law 5,,DEM,Jesus Rodriguez,93,44,45,0,4
El Paso,170,Judge County Court At Law 5,,DEM,Mike Herrera,99,51,44,0,4
El Paso,170,Judge County Court At Law 5,,DEM,Danny Razo,16,9,4,0,3
El Paso,170,Judge County Court At Law 6,,DEM,M Sue Kurita,203,99,87,0,17
El Paso,170,Judge County Court At Law 7,,DEM,Patsy Lopez,108,54,48,0,6
El Paso,170,Judge County Court At Law 7,,DEM,Ruben Morales,152,72,69,0,11
El Paso,170,Judge County Criminal Court 1,,DEM,Alma Trejo,210,104,89,0,17
El Paso,170,Judge County Criminal Court 2,,DEM,Robert S Anchondo,205,98,90,0,17
El Paso,170,Judge County Probate Court 1,,DEM,Patricia B Chew,168,84,75,0,9
El Paso,170,Judge County Probate Court 1,,DEM,Darron Powell,89,45,35,0,9
El Paso,170,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,206,103,86,0,17
El Paso,170,District Clerk,,DEM,Norma Favela Barcele,198,96,85,0,17
El Paso,170,County Clerk,,DEM,Delia Briones,209,101,91,0,17
El Paso,170,Justice Of The Peace 6 Place 1,,DEM,Ruben Lujan,223,111,93,0,19
El Paso,170,Justice Of The Peace 6 Place 2,,DEM,Rosalie Rosie Doming,157,72,77,0,8
El Paso,170,Justice Of The Peace 6 Place 2,,DEM,Nina Serna,100,47,44,0,9
El Paso,170,Justice Of The Peace 6 Place 2,,DEM,Ray Buddy Rocha,48,29,17,0,2
El Paso,170,County Chairman,,DEM,Iliana Holguin,197,91,90,0,16
El Paso,170,Referendum 1,,DEM,For (A Favor),275,131,127,0,17
El Paso,170,Referendum 1,,DEM,Against (En Contra),37,25,12,0,0
El Paso,170,Referendum 2,,DEM,For (A Favor),278,135,126,0,17
El Paso,170,Referendum 2,,DEM,Against (En Contra),32,22,9,0,1
El Paso,170,Referendum 3,,DEM,For (A Favor),268,131,121,0,16
El Paso,170,Referendum 3,,DEM,Against (En Contra),42,27,15,0,0
El Paso,170,Referendum 4,,DEM,For (A Favor),279,134,128,0,17
El Paso,170,Referendum 4,,DEM,Against (En Contra),34,23,11,0,0
El Paso,170,Referendum 5,,DEM,For (A Favor),247,120,114,0,13
El Paso,170,Referendum 5,,DEM,Against (En Contra),50,29,18,0,3
El Paso,170,Referendum 6,,DEM,For (A Favor),289,144,127,0,18
El Paso,170,Referendum 6,,DEM,Against (En Contra),21,12,8,0,1
El Paso,170,Referendum 7,,DEM,For (A Favor),281,139,123,0,19
El Paso,170,Referendum 7,,DEM,Against (En Contra),26,15,11,0,0
El Paso,170,Referendum 8,,DEM,For (A Favor),246,114,119,0,13
El Paso,170,Referendum 8,,DEM,Against (En Contra),55,35,17,0,3
El Paso,170,Referendum 9,,DEM,For (A Favor),242,114,113,0,15
El Paso,170,Referendum 9,,DEM,Against (En Contra),55,37,16,0,2
El Paso,170,Referendum 10,,DEM,For (A Favor),263,128,118,0,17
El Paso,170,Referendum 10,,DEM,Against (En Contra),34,21,13,0,0
El Paso,170,Referendum 11,,DEM,For (A Favor),257,124,116,0,17
El Paso,170,Referendum 11,,DEM,Against (En Contra),48,31,17,0,0
El Paso,170,Referendum 12,,DEM,For (A Favor),272,135,121,0,16
El Paso,170,Referendum 12,,DEM,Against (En Contra),32,19,12,0,1
El Paso,171,U.S. Senate,,REP,Mary Miller,9,6,3,0,0
El Paso,171,U.S. Senate,,REP,Stefano De Stefano,2,2,0,0,0
El Paso,171,U.S. Senate,,REP,Ted Cruz,50,29,19,0,2
El Paso,171,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,171,U.S. Senate,,REP,Bruce Jacobson Jr,1,0,1,0,0
El Paso,171,U.S. House,23,REP,Alma Arredondo-Lynch,18,11,7,0,0
El Paso,171,U.S. House,23,REP,Will Hurd,41,25,14,0,2
El Paso,171,Governor,,REP,Greg Abbott,50,29,19,0,2
El Paso,171,Governor,,REP,Barbara Krueger,7,5,2,0,0
El Paso,171,Governor,,REP,Secede Kilgore,5,3,2,0,0
El Paso,171,Lieutenant Governor,,REP,Dan Patrick,43,22,19,0,2
El Paso,171,Lieutenant Governor,,REP,Scott Milder,14,11,3,0,0
El Paso,171,Attorney General,,REP,Ken Paxton,51,32,17,0,2
El Paso,171,Comptroller Of Public Accounts,,REP,Glenn Hegar,47,28,17,0,2
El Paso,171,Commissioner of the General Land Office,,REP,Jerry Patterson,16,12,4,0,0
El Paso,171,Commissioner of the General Land Office,,REP,Rick Range,6,5,1,0,0
El Paso,171,Commissioner of the General Land Office,,REP,Davey Edwards,4,3,1,0,0
El Paso,171,Commissioner of the General Land Office,,REP,George P Bush,34,16,16,0,2
El Paso,171,Commissioner of Agriculture,,REP,Trey Blocker,19,10,9,0,0
El Paso,171,Commissioner of Agriculture,,REP,Jim Hogan,19,14,5,0,0
El Paso,171,Commissioner of Agriculture,,REP,Sid Miller,19,11,6,0,2
El Paso,171,Railroad Commissioner,,REP,Christi Craddick,21,14,7,0,0
El Paso,171,Railroad Commissioner,,REP,Weston Martinez,37,21,14,0,2
El Paso,171,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,51,31,18,0,2
El Paso,171,"Justice, Supreme Court, Place 4",,REP,John Devine,51,32,17,0,2
El Paso,171,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,49,29,18,0,2
El Paso,171,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,27,16,11,0,0
El Paso,171,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,29,17,10,0,2
El Paso,171,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,47,28,17,0,2
El Paso,171,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,27,16,9,0,2
El Paso,171,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,23,14,9,0,0
El Paso,171,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,7,5,2,0,0
El Paso,171,County Chairman,,REP,Adolpho R Telles,44,26,16,0,2
El Paso,171,Proposition 1,,REP,For (A Favor),41,25,16,0,0
El Paso,171,Proposition 1,,REP,Against (En Contra),20,11,7,0,2
El Paso,171,Proposition 2,,REP,For (A Favor),50,29,19,0,2
El Paso,171,Proposition 2,,REP,Against (En Contra),12,7,5,0,0
El Paso,171,Proposition 3,,REP,For (A Favor),49,28,19,0,2
El Paso,171,Proposition 3,,REP,Against (En Contra),12,7,5,0,0
El Paso,171,Proposition 4,,REP,For (A Favor),51,29,20,0,2
El Paso,171,Proposition 4,,REP,Against (En Contra),10,6,4,0,0
El Paso,171,Proposition 5,,REP,For (A Favor),55,32,21,0,2
El Paso,171,Proposition 5,,REP,Against (En Contra),7,5,2,0,0
El Paso,171,Proposition 6,,REP,For (A Favor),57,33,22,0,2
El Paso,171,Proposition 6,,REP,Against (En Contra),3,2,1,0,0
El Paso,171,Proposition 7,,REP,For (A Favor),48,29,17,0,2
El Paso,171,Proposition 7,,REP,Against (En Contra),14,7,7,0,0
El Paso,171,Proposition 8,,REP,For (A Favor),56,33,21,0,2
El Paso,171,Proposition 8,,REP,Against (En Contra),4,2,2,0,0
El Paso,171,Proposition 9,,REP,For (A Favor),48,25,21,0,2
El Paso,171,Proposition 9,,REP,Against (En Contra),15,12,3,0,0
El Paso,171,Proposition 10,,REP,For (A Favor),58,35,21,0,2
El Paso,171,Proposition 10,,REP,Against (En Contra),5,2,3,0,0
El Paso,171,Proposition 11,,REP,For (A Favor),44,23,19,0,2
El Paso,171,Proposition 11,,REP,Against (En Contra),17,12,5,0,0
El Paso,171,U.S. Senate,,DEM,Sema Hernandez,63,40,21,0,2
El Paso,171,U.S. Senate,,DEM,Beto O'Rourke,329,187,125,0,17
El Paso,171,U.S. Senate,,DEM,Edward Kimbrough,14,7,7,0,0
El Paso,171,U.S. House,23,DEM,Jay Hulings,25,10,15,0,0
El Paso,171,U.S. House,23,DEM,Gina Ortiz Jones,126,73,47,0,6
El Paso,171,U.S. House,23,DEM,Judy Canales,53,38,14,0,1
El Paso,171,U.S. House,23,DEM,Angela Angie Villesc,88,54,32,0,2
El Paso,171,U.S. House,23,DEM,Rick Trevino,85,48,29,0,8
El Paso,171,Governor,,DEM,Lupe Valdez,199,125,69,0,5
El Paso,171,Governor,,DEM,Adrian Ocegueda,63,34,27,0,2
El Paso,171,Governor,,DEM,Jeffrey Payne,13,8,3,0,2
El Paso,171,Governor,,DEM,James Jolly Clark,16,12,3,0,1
El Paso,171,Governor,,DEM,Joe Mumbach,10,5,4,0,1
El Paso,171,Governor,,DEM,Grady Yarbrough,18,9,7,0,2
El Paso,171,Governor,,DEM,Cedric Davis Sr,7,4,3,0,0
El Paso,171,Governor,,DEM,Andrew White,32,18,11,0,3
El Paso,171,Governor,,DEM,Tom Wakely,19,7,11,0,1
El Paso,171,Lieutenant Governor,,DEM,Michael Cooper,235,136,86,0,13
El Paso,171,Lieutenant Governor,,DEM,Mike Collier,112,66,42,0,4
El Paso,171,Attorney General,,DEM,Justin Nelson,297,172,110,0,15
El Paso,171,Comptroller Of Public Accounts,,DEM,Joi Chevalier,152,98,51,0,3
El Paso,171,Comptroller Of Public Accounts,,DEM,Tim Mahoney,180,96,70,0,14
El Paso,171,Commissioner of the General Land Office,,DEM,Miguel Suazo,288,175,97,0,16
El Paso,171,Commissioner of the General Land Office,,DEM,Tex Morgan,68,36,31,0,1
El Paso,171,Commissioner of Agriculture,,DEM,Kim Olson,308,175,117,0,16
El Paso,171,Railroad Commissioner,,DEM,Roman Mcallen,240,146,80,0,14
El Paso,171,Railroad Commissioner,,DEM,Chris Spellmon,102,55,44,0,3
El Paso,171,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,296,167,113,0,16
El Paso,171,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,281,155,110,0,16
El Paso,171,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,285,160,109,0,16
El Paso,171,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,296,169,111,0,16
El Paso,171,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,302,174,113,0,15
El Paso,171,State Representative,75,DEM,Mary E Gonzalez,312,194,106,0,12
El Paso,171,State Representative,75,DEM,Marysue Femath,88,38,44,0,6
El Paso,171,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,293,170,107,0,16
El Paso,171,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,282,159,108,0,15
El Paso,171,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,293,170,108,0,15
El Paso,171,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,290,167,108,0,15
El Paso,171,District Judge 171st Judicial District,,DEM,Bonnie Rangel,271,157,99,0,15
El Paso,171,District Judge 205th Judicial District,,DEM,Francisco X Domingue,291,167,108,0,16
El Paso,171,District Judge 210th Judicial District,,DEM,Alyssa G Perez,178,102,66,0,10
El Paso,171,District Judge 210th Judicial District,,DEM,Monique Velarde,137,77,53,0,7
El Paso,171,District Judge 243rd Judicial District,,DEM,Selena Solis,138,90,43,0,5
El Paso,171,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,82,47,35,0,0
El Paso,171,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,46,19,21,0,6
El Paso,171,District Judge 243rd Judicial District,,DEM,Luis Aguilar,95,59,30,0,6
El Paso,171,District Judge 327th Judicial District,,DEM,Linda Yee Chew,270,155,102,0,13
El Paso,171,El Paso County Judge,,DEM,Ricardo Samaniego,139,84,46,0,9
El Paso,171,El Paso County Judge,,DEM,John Cook,142,81,54,0,7
El Paso,171,El Paso County Judge,,DEM,Laura Enriquez,96,61,33,0,2
El Paso,171,Judge County Court At Law 1,,DEM,Ruth Reyes,186,106,75,0,5
El Paso,171,Judge County Court At Law 1,,DEM,Ruben Nunez,163,98,53,0,12
El Paso,171,Judge County Court At Law 2,,DEM,Julie Gonzalez,289,166,109,0,14
El Paso,171,Judge County Court At Law 3,,DEM,Javier Alvarez,294,175,105,0,14
El Paso,171,Judge County Court At Law 4,,DEM,Alex Gonzalez,277,164,98,0,15
El Paso,171,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,80,50,27,0,3
El Paso,171,Judge County Court At Law 5,,DEM,Jesus Rodriguez,145,86,53,0,6
El Paso,171,Judge County Court At Law 5,,DEM,Mike Herrera,110,56,49,0,5
El Paso,171,Judge County Court At Law 5,,DEM,Danny Razo,23,19,2,0,2
El Paso,171,Judge County Court At Law 6,,DEM,M Sue Kurita,274,156,104,0,14
El Paso,171,Judge County Court At Law 7,,DEM,Patsy Lopez,126,77,42,0,7
El Paso,171,Judge County Court At Law 7,,DEM,Ruben Morales,229,135,84,0,10
El Paso,171,Judge County Criminal Court 1,,DEM,Alma Trejo,283,165,104,0,14
El Paso,171,Judge County Criminal Court 2,,DEM,Robert S Anchondo,290,166,109,0,15
El Paso,171,Judge County Probate Court 1,,DEM,Patricia B Chew,251,157,81,0,13
El Paso,171,Judge County Probate Court 1,,DEM,Darron Powell,89,45,41,0,3
El Paso,171,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,281,161,106,0,14
El Paso,171,District Clerk,,DEM,Norma Favela Barcele,283,165,103,0,15
El Paso,171,County Clerk,,DEM,Delia Briones,299,175,109,0,15
El Paso,171,Justice Of The Peace 6 Place 1,,DEM,Ruben Lujan,320,188,117,0,15
El Paso,171,Justice Of The Peace 6 Place 2,,DEM,Rosalie Rosie Doming,149,83,59,0,7
El Paso,171,Justice Of The Peace 6 Place 2,,DEM,Nina Serna,146,93,48,0,5
El Paso,171,Justice Of The Peace 6 Place 2,,DEM,Ray Buddy Rocha,110,64,42,0,4
El Paso,171,County Chairman,,DEM,Iliana Holguin,263,155,94,0,14
El Paso,171,Referendum 1,,DEM,For (A Favor),377,221,142,0,14
El Paso,171,Referendum 1,,DEM,Against (En Contra),19,12,4,0,3
El Paso,171,Referendum 2,,DEM,For (A Favor),370,215,141,0,14
El Paso,171,Referendum 2,,DEM,Against (En Contra),24,18,3,0,3
El Paso,171,Referendum 3,,DEM,For (A Favor),384,226,142,0,16
El Paso,171,Referendum 3,,DEM,Against (En Contra),19,10,8,0,1
El Paso,171,Referendum 4,,DEM,For (A Favor),387,226,145,0,16
El Paso,171,Referendum 4,,DEM,Against (En Contra),18,13,5,0,0
El Paso,171,Referendum 5,,DEM,For (A Favor),356,209,131,0,16
El Paso,171,Referendum 5,,DEM,Against (En Contra),38,23,14,0,1
El Paso,171,Referendum 6,,DEM,For (A Favor),398,232,149,0,17
El Paso,171,Referendum 6,,DEM,Against (En Contra),6,5,1,0,0
El Paso,171,Referendum 7,,DEM,For (A Favor),388,229,143,0,16
El Paso,171,Referendum 7,,DEM,Against (En Contra),11,7,4,0,0
El Paso,171,Referendum 8,,DEM,For (A Favor),358,211,133,0,14
El Paso,171,Referendum 8,,DEM,Against (En Contra),40,22,14,0,4
El Paso,171,Referendum 9,,DEM,For (A Favor),361,212,133,0,16
El Paso,171,Referendum 9,,DEM,Against (En Contra),34,21,13,0,0
El Paso,171,Referendum 10,,DEM,For (A Favor),376,220,138,0,18
El Paso,171,Referendum 10,,DEM,Against (En Contra),21,12,8,0,1
El Paso,171,Referendum 11,,DEM,For (A Favor),370,210,142,0,18
El Paso,171,Referendum 11,,DEM,Against (En Contra),30,22,8,0,0
El Paso,171,Referendum 12,,DEM,For (A Favor),382,222,142,0,18
El Paso,171,Referendum 12,,DEM,Against (En Contra),20,14,6,0,0
El Paso,172,U.S. Senate,,REP,Mary Miller,1,0,1,0,0
El Paso,172,U.S. Senate,,REP,Stefano De Stefano,1,1,0,0,0
El Paso,172,U.S. Senate,,REP,Ted Cruz,40,25,14,0,1
El Paso,172,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,172,U.S. Senate,,REP,Bruce Jacobson Jr,1,1,0,0,0
El Paso,172,U.S. House,23,REP,Alma Arredondo-Lynch,12,6,6,0,0
El Paso,172,U.S. House,23,REP,Will Hurd,30,21,8,0,1
El Paso,172,Governor,,REP,Greg Abbott,36,22,13,0,1
El Paso,172,Governor,,REP,Barbara Krueger,5,4,1,0,0
El Paso,172,Governor,,REP,Secede Kilgore,2,1,1,0,0
El Paso,172,Lieutenant Governor,,REP,Dan Patrick,29,18,10,0,1
El Paso,172,Lieutenant Governor,,REP,Scott Milder,9,6,3,0,0
El Paso,172,Attorney General,,REP,Ken Paxton,34,23,10,0,1
El Paso,172,Comptroller Of Public Accounts,,REP,Glenn Hegar,30,20,9,0,1
El Paso,172,Commissioner of the General Land Office,,REP,Jerry Patterson,7,6,1,0,0
El Paso,172,Commissioner of the General Land Office,,REP,Rick Range,5,3,2,0,0
El Paso,172,Commissioner of the General Land Office,,REP,Davey Edwards,5,4,1,0,0
El Paso,172,Commissioner of the General Land Office,,REP,George P Bush,22,12,9,0,1
El Paso,172,Commissioner of Agriculture,,REP,Trey Blocker,8,7,1,0,0
El Paso,172,Commissioner of Agriculture,,REP,Jim Hogan,10,6,3,0,1
El Paso,172,Commissioner of Agriculture,,REP,Sid Miller,19,9,10,0,0
El Paso,172,Railroad Commissioner,,REP,Christi Craddick,22,14,7,0,1
El Paso,172,Railroad Commissioner,,REP,Weston Martinez,15,9,6,0,0
El Paso,172,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,32,22,9,0,1
El Paso,172,"Justice, Supreme Court, Place 4",,REP,John Devine,30,21,8,0,1
El Paso,172,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,30,22,7,0,1
El Paso,172,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,18,10,8,0,0
El Paso,172,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,17,13,3,0,1
El Paso,172,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,30,22,7,0,1
El Paso,172,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,9,7,1,0,1
El Paso,172,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,20,11,9,0,0
El Paso,172,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,8,4,4,0,0
El Paso,172,County Chairman,,REP,Adolpho R Telles,26,19,6,0,1
El Paso,172,Proposition 1,,REP,For (A Favor),23,15,7,0,1
El Paso,172,Proposition 1,,REP,Against (En Contra),18,11,7,0,0
El Paso,172,Proposition 2,,REP,For (A Favor),39,24,14,0,1
El Paso,172,Proposition 2,,REP,Against (En Contra),3,3,0,0,0
El Paso,172,Proposition 3,,REP,For (A Favor),34,22,11,0,1
El Paso,172,Proposition 3,,REP,Against (En Contra),7,5,2,0,0
El Paso,172,Proposition 4,,REP,For (A Favor),39,27,11,0,1
El Paso,172,Proposition 4,,REP,Against (En Contra),1,0,1,0,0
El Paso,172,Proposition 5,,REP,For (A Favor),38,25,12,0,1
El Paso,172,Proposition 5,,REP,Against (En Contra),5,2,3,0,0
El Paso,172,Proposition 6,,REP,For (A Favor),40,25,14,0,1
El Paso,172,Proposition 6,,REP,Against (En Contra),3,2,1,0,0
El Paso,172,Proposition 7,,REP,For (A Favor),30,17,12,0,1
El Paso,172,Proposition 7,,REP,Against (En Contra),10,8,2,0,0
El Paso,172,Proposition 8,,REP,For (A Favor),40,26,13,0,1
El Paso,172,Proposition 8,,REP,Against (En Contra),2,1,1,0,0
El Paso,172,Proposition 9,,REP,For (A Favor),38,24,13,0,1
El Paso,172,Proposition 9,,REP,Against (En Contra),5,3,2,0,0
El Paso,172,Proposition 10,,REP,For (A Favor),39,24,14,0,1
El Paso,172,Proposition 10,,REP,Against (En Contra),3,2,1,0,0
El Paso,172,Proposition 11,,REP,For (A Favor),36,21,14,0,1
El Paso,172,Proposition 11,,REP,Against (En Contra),6,5,1,0,0
El Paso,172,U.S. Senate,,DEM,Sema Hernandez,51,29,18,0,4
El Paso,172,U.S. Senate,,DEM,Beto O'Rourke,370,218,114,0,38
El Paso,172,U.S. Senate,,DEM,Edward Kimbrough,13,9,4,0,0
El Paso,172,U.S. House,23,DEM,Jay Hulings,29,14,13,0,2
El Paso,172,U.S. House,23,DEM,Gina Ortiz Jones,147,84,48,0,15
El Paso,172,U.S. House,23,DEM,Judy Canales,47,28,13,0,6
El Paso,172,U.S. House,23,DEM,Angela Angie Villesc,96,62,29,0,5
El Paso,172,U.S. House,23,DEM,Rick Trevino,78,46,21,0,11
El Paso,172,Governor,,DEM,Lupe Valdez,178,101,60,0,17
El Paso,172,Governor,,DEM,Adrian Ocegueda,41,28,8,0,5
El Paso,172,Governor,,DEM,Jeffrey Payne,26,17,7,0,2
El Paso,172,Governor,,DEM,James Jolly Clark,18,7,9,0,2
El Paso,172,Governor,,DEM,Joe Mumbach,13,8,5,0,0
El Paso,172,Governor,,DEM,Grady Yarbrough,30,20,7,0,3
El Paso,172,Governor,,DEM,Cedric Davis Sr,5,4,1,0,0
El Paso,172,Governor,,DEM,Andrew White,32,13,12,0,7
El Paso,172,Governor,,DEM,Tom Wakely,20,15,4,0,1
El Paso,172,Lieutenant Governor,,DEM,Michael Cooper,218,121,72,0,25
El Paso,172,Lieutenant Governor,,DEM,Mike Collier,124,75,38,0,11
El Paso,172,Attorney General,,DEM,Justin Nelson,267,147,93,0,27
El Paso,172,Comptroller Of Public Accounts,,DEM,Joi Chevalier,143,87,50,0,6
El Paso,172,Comptroller Of Public Accounts,,DEM,Tim Mahoney,183,99,56,0,28
El Paso,172,Commissioner of the General Land Office,,DEM,Miguel Suazo,271,151,92,0,28
El Paso,172,Commissioner of the General Land Office,,DEM,Tex Morgan,77,43,23,0,11
El Paso,172,Commissioner of Agriculture,,DEM,Kim Olson,269,148,94,0,27
El Paso,172,Railroad Commissioner,,DEM,Roman Mcallen,222,118,77,0,27
El Paso,172,Railroad Commissioner,,DEM,Chris Spellmon,99,61,31,0,7
El Paso,172,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,265,142,94,0,29
El Paso,172,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,254,138,90,0,26
El Paso,172,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,267,151,90,0,26
