county,office,district,party,candidate,incumbent,votes,pct
TRINITY,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,294,11.17
TRINITY,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,2632,
TRINITY,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,2413,93.93
TRINITY,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,156,6.07
TRINITY,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,2569,
TRINITY,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,2286,86.39
TRINITY,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,360,13.61
TRINITY,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,2646,
TYLER,U. S. Senator,,REP,Ted Cruz,True,2853,87.30
TYLER,U. S. Senator,,REP,Stefano de Stefano,False,35,1.07
TYLER,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,143,4.38
TYLER,U. S. Senator,,REP,Mary Miller,False,167,5.11
TYLER,U. S. Senator,,REP,Geraldine Sam,False,70,2.14
TYLER,U. S. Senator,,,Total,,3268,
TYLER,U. S. Representative,36,REP,Brian Babin,True,3108,100.00
TYLER,U. S. Representative,36,,Total,,3108,
TYLER,Governor,,REP,Greg Abbott,True,3048,91.26
TYLER,Governor,,REP,SECEDE Kilgore,False,62,1.86
TYLER,Governor,,REP,Barbara Krueger,False,230,6.89
TYLER,Governor,,,Total,,3340,
TYLER,Lieutenant Governor,,REP,Scott Milder,False,806,25.49
TYLER,Lieutenant Governor,,REP,Dan Patrick,True,2356,74.51
TYLER,Lieutenant Governor,,,Total,,3162,
TYLER,Attorney General,,REP,Ken Paxton,True,2726,100.00
TYLER,Attorney General,,,Total,,2726,
TYLER,Comptroller of Public Accounts,,REP,Glenn Hegar,True,2558,100.00
TYLER,Comptroller of Public Accounts,,,Total,,2558,
TYLER,Commissioner of the General Land Office,,REP,George P. Bush,True,2023,66.13
TYLER,Commissioner of the General Land Office,,REP,Davey Edwards,False,158,5.17
TYLER,Commissioner of the General Land Office,,REP,Jerry Patterson,False,700,22.88
TYLER,Commissioner of the General Land Office,,REP,Rick Range,False,178,5.82
TYLER,Commissioner of the General Land Office,,,Total,,3059,
TYLER,Commissioner of Agriculture,,REP,Trey Blocker,False,695,25.31
TYLER,Commissioner of Agriculture,,REP,Jim Hogan,False,958,34.89
TYLER,Commissioner of Agriculture,,REP,Sid Miller,True,1093,39.80
TYLER,Commissioner of Agriculture,,,Total,,2746,
TYLER,Railroad Commissioner,,REP,Christi Craddick,True,1667,62.34
TYLER,Railroad Commissioner,,REP,Weston Martinez,False,1007,37.66
TYLER,Railroad Commissioner,,,Total,,2674,
TYLER,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,2447,100.00
TYLER,"Justice, Supreme Court, Place 2",,,Total,,2447,
TYLER,"Justice, Supreme Court, Place 4",,REP,John Devine,True,2447,100.00
TYLER,"Justice, Supreme Court, Place 4",,,Total,,2447,
TYLER,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,2437,100.00
TYLER,"Justice, Supreme Court, Place 6",,,Total,,2437,
TYLER,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,1404,52.37
TYLER,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,1277,47.63
TYLER,"Presiding Judge, Court of Criminal Appeals",,,Total,,2681,
TYLER,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,2405,100.00
TYLER,Judge Court of Criminal Appeals,7,,Total,,2405,
TYLER,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,1019,38.94
TYLER,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,891,34.05
TYLER,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,707,27.02
TYLER,Judge Court of Criminal Appeals,8,,Total,,2617,
TYLER,Member State Board of Education,7,REP,Matt Robinson,False,2428,100.00
TYLER,Member State Board of Education,7,,Total,,2428,
TYLER,State Senator,3,REP,Robert Nichols,True,2559,100.00
TYLER,State Senator,3,,Total,,2559,
TYLER,State Representative,19,REP,James White,True,2987,100.00
TYLER,State Representative,19,,Total,,2987,
TYLER,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,True,2435,100.00
TYLER,"Justice, 9th Court of Appeals District, Place 3",,,Total,,2435,
TYLER,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,True,2390,100.00
TYLER,"Justice, 9th Court of Appeals District, Place 4",,,Total,,2390,
TYLER,District Judge,Judicial District 1A,REP,Delinda GibbsWalker,True,1929,63.79
TYLER,District Judge,Judicial District 1A,REP,"Dennis ""Dan"" Horn",False,1095,36.21
TYLER,District Judge,Judicial District 1A,,Total,,3024,
TYLER,Criminal,Attorney Tyler County,REP,Lucas Babin,False,2346,68.24
TYLER,Criminal,Attorney Tyler County,REP,Amy Bythewood,False,439,12.77
TYLER,Criminal,Attorney Tyler County,REP,Jim Spencer,False,653,18.99
TYLER,Criminal,Attorney Tyler County,,Total,,3438,
TYLER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,2051,67.82
TYLER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,973,32.18
TYLER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,3024,
TYLER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,2980,92.23
TYLER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,251,7.77
TYLER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,3231,
TYLER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,2791,88.04
TYLER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,379,11.96
TYLER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,3170,
TYLER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,3016,93.46
TYLER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,211,6.54
TYLER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,3227,
TYLER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,2603,80.86
TYLER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,616,19.14
TYLER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,3219,
TYLER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,3173,96.39
TYLER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,119,3.61
TYLER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,3292,
TYLER,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,2480,76.66
TYLER,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,755,23.34
TYLER,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,3235,
TYLER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,3181,97.19
TYLER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,92,2.81
TYLER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,3273,
TYLER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,2988,92.25
TYLER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,251,7.75
TYLER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,3239,
TYLER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,3050,95.67
TYLER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,138,4.33
TYLER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,3188,
TYLER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,2874,87.78
TYLER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,400,12.22
TYLER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,3274,
UPSHUR,U. S. Senator,,REP,Ted Cruz,True,4461,89.29
UPSHUR,U. S. Senator,,REP,Stefano de Stefano,False,83,1.66
UPSHUR,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,211,4.22
UPSHUR,U. S. Senator,,REP,Mary Miller,False,208,4.16
UPSHUR,U. S. Senator,,REP,Geraldine Sam,False,33,0.66
UPSHUR,U. S. Senator,,,Total,,4996,
UPSHUR,U. S. Representative,1,REP,Anthony Culler,False,166,10.87
UPSHUR,U. S. Representative,1,REP,Louie Gohmert,True,1333,87.30
UPSHUR,U. S. Representative,1,REP,Roshin Rowjee,False,28,1.83
UPSHUR,U. S. Representative,1,,Total,,1527,
UPSHUR,U. S. Representative,4,REP,John Cooper,False,508,15.14
UPSHUR,U. S. Representative,4,REP,John Ratcliffe,True,2848,84.86
UPSHUR,U. S. Representative,4,,Total,,3356,
UPSHUR,Governor,,REP,Greg Abbott,True,4565,92.41
UPSHUR,Governor,,REP,SECEDE Kilgore,False,49,0.99
UPSHUR,Governor,,REP,Barbara Krueger,False,326,6.60
UPSHUR,Governor,,,Total,,4940,
UPSHUR,Lieutenant Governor,,REP,Scott Milder,False,1825,36.28
UPSHUR,Lieutenant Governor,,REP,Dan Patrick,True,3206,63.72
UPSHUR,Lieutenant Governor,,,Total,,5031,
UPSHUR,Attorney General,,REP,Ken Paxton,True,4392,100.00
UPSHUR,Attorney General,,,Total,,4392,
UPSHUR,Comptroller of Public Accounts,,REP,Glenn Hegar,True,4329,100.00
UPSHUR,Comptroller of Public Accounts,,,Total,,4329,
UPSHUR,Commissioner of the General Land Office,,REP,George P. Bush,True,3068,65.37
UPSHUR,Commissioner of the General Land Office,,REP,Davey Edwards,False,303,6.46
UPSHUR,Commissioner of the General Land Office,,REP,Jerry Patterson,False,1005,21.41
UPSHUR,Commissioner of the General Land Office,,REP,Rick Range,False,317,6.75
UPSHUR,Commissioner of the General Land Office,,,Total,,4693,
UPSHUR,Commissioner of Agriculture,,REP,Trey Blocker,False,744,16.92
UPSHUR,Commissioner of Agriculture,,REP,Jim Hogan,False,1079,24.53
UPSHUR,Commissioner of Agriculture,,REP,Sid Miller,True,2575,58.55
UPSHUR,Commissioner of Agriculture,,,Total,,4398,
UPSHUR,Railroad Commissioner,,REP,Christi Craddick,True,2789,64.61
UPSHUR,Railroad Commissioner,,REP,Weston Martinez,False,1528,35.39
UPSHUR,Railroad Commissioner,,,Total,,4317,
UPSHUR,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,4042,100.00
UPSHUR,"Justice, Supreme Court, Place 2",,,Total,,4042,
UPSHUR,"Justice, Supreme Court, Place 4",,REP,John Devine,True,3990,100.00
UPSHUR,"Justice, Supreme Court, Place 4",,,Total,,3990,
UPSHUR,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3955,100.00
UPSHUR,"Justice, Supreme Court, Place 6",,,Total,,3955,
UPSHUR,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,2810,66.46
UPSHUR,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,1418,33.54
UPSHUR,"Presiding Judge, Court of Criminal Appeals",,,Total,,4228,
UPSHUR,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3849,100.00
UPSHUR,Judge Court of Criminal Appeals,7,,Total,,3849,
UPSHUR,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,2037,50.26
UPSHUR,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,1583,39.06
UPSHUR,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,433,10.68
UPSHUR,Judge Court of Criminal Appeals,8,,Total,,4053,
UPSHUR,State Representative,7,REP,Jay Dean,True,4369,100.00
UPSHUR,State Representative,7,,Total,,4369,
UPSHUR,"Justice, 6th Court of Appeals District, Place 2",,REP,Scott Stevens,False,3992,100.00
UPSHUR,"Justice, 6th Court of Appeals District, Place 2",,,Total,,3992,
UPSHUR,"Justice, 12th Court of Appeals District, Place 3",,REP,Greg Neeley,True,3831,100.00
UPSHUR,"Justice, 12th Court of Appeals District, Place 3",,,Total,,3831,
UPSHUR,District Judge,115th Judicial District,REP,Dean Fowler,False,4506,100.00
UPSHUR,District Judge,115th Judicial District,,Total,,4506,
UPSHUR,Criminal,Attorney Upshur County,REP,Billy W. Byrd,True,4297,100.00
UPSHUR,Criminal,Attorney Upshur County,,Total,,4297,
UPSHUR,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,3336,70.84
UPSHUR,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,1373,29.16
UPSHUR,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,4709,
UPSHUR,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,4570,91.88
UPSHUR,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,404,8.12
UPSHUR,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,4974,
UPSHUR,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,4192,87.08
UPSHUR,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,622,12.92
UPSHUR,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,4814,
UPSHUR,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,4524,91.90
UPSHUR,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,399,8.10
UPSHUR,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,4923,
UPSHUR,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,3630,72.64
UPSHUR,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,1367,27.36
UPSHUR,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,4997,
UPSHUR,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,4799,95.31
UPSHUR,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,236,4.69
UPSHUR,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,5035,
UPSHUR,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,3935,79.66
UPSHUR,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,1005,20.34
UPSHUR,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,4940,
UPSHUR,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,4862,96.58
UPSHUR,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,172,3.42
UPSHUR,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,5034,
UPSHUR,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,4591,91.95
UPSHUR,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,402,8.05
UPSHUR,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,4993,
UPSHUR,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,4633,94.69
