county,office,district,party,candidate,incumbent,votes,pct
MATAGORDA,U. S. Representative,27,LIB,Daniel Tinus,False,395,3.81
MATAGORDA,U. S. Representative,27,IND,James Duerr,False,104,1.00
MATAGORDA,U. S. Representative,27,,Total,,10363,
MATAGORDA,Governor,,REP,Greg Abbott,True,7705,73.49
MATAGORDA,Governor,,DEM,Lupe Valdez,False,2673,25.50
MATAGORDA,Governor,,LIB,Mark Jay Tippetts,False,106,1.01
MATAGORDA,Governor,,,Total,,10484,
MATAGORDA,Lieutenant Governor,,REP,Dan Patrick,True,7197,68.90
MATAGORDA,Lieutenant Governor,,DEM,Mike Collier,False,3067,29.36
MATAGORDA,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,182,1.74
MATAGORDA,Lieutenant Governor,,,Total,,10446,
MATAGORDA,Attorney General,,REP,Ken Paxton,True,7123,68.52
MATAGORDA,Attorney General,,DEM,Justin Nelson,False,3067,29.50
MATAGORDA,Attorney General,,LIB,Michael Ray Harris,False,206,1.98
MATAGORDA,Attorney General,,,Total,,10396,
MATAGORDA,Comptroller of Public Accounts,,REP,Glenn Hegar,True,7356,71.04
MATAGORDA,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,2706,26.13
MATAGORDA,Comptroller of Public Accounts,,LIB,Ben Sanders,False,293,2.83
MATAGORDA,Comptroller of Public Accounts,,,Total,,10355,
MATAGORDA,Commissioner of the General Land Office,,REP,George P. Bush,True,7297,70.08
MATAGORDA,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,2801,26.90
MATAGORDA,Commissioner of the General Land Office,,LIB,Matt Pina,False,315,3.03
MATAGORDA,Commissioner of the General Land Office,,,Total,,10413,
MATAGORDA,Commissioner of Agriculture,,REP,Sid Miller,True,7048,68.23
MATAGORDA,Commissioner of Agriculture,,DEM,Kim Olson,False,3071,29.73
MATAGORDA,Commissioner of Agriculture,,LIB,Richard Carpenter,False,211,2.04
MATAGORDA,Commissioner of Agriculture,,,Total,,10330,
MATAGORDA,Railroad Commissioner,,REP,Christi Craddick,True,7187,69.69
MATAGORDA,Railroad Commissioner,,DEM,Roman McAllen,False,2852,27.65
MATAGORDA,Railroad Commissioner,,LIB,Mike Wright,False,274,2.66
MATAGORDA,Railroad Commissioner,,,Total,,10313,
MATAGORDA,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,7213,70.14
MATAGORDA,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,3071,29.86
MATAGORDA,"Justice, Supreme Court, Place 2",,,Total,,10284,
MATAGORDA,"Justice, Supreme Court, Place 4",,REP,John Devine,True,7298,71.05
MATAGORDA,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,2973,28.95
MATAGORDA,"Justice, Supreme Court, Place 4",,,Total,,10271,
MATAGORDA,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,7288,70.90
MATAGORDA,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,2991,29.10
MATAGORDA,"Justice, Supreme Court, Place 6",,,Total,,10279,
MATAGORDA,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,7156,69.36
MATAGORDA,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,2943,28.53
MATAGORDA,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,218,2.11
MATAGORDA,"Presiding Judge, Court of Criminal Appeals",,,Total,,10317,
MATAGORDA,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,7288,71.10
MATAGORDA,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,2962,28.90
MATAGORDA,Judge Court of Criminal Appeals,7,,Total,,10250,
MATAGORDA,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,7518,86.62
MATAGORDA,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,1161,13.38
MATAGORDA,Judge Court of Criminal Appeals,8,,Total,,8679,
MATAGORDA,Member State Board of Education,2,REP,"Charles ""Tad"" Hasse",False,7147,69.58
MATAGORDA,Member State Board of Education,2,DEM,"Ruben Cortez, Jr.",True,3124,30.42
MATAGORDA,Member State Board of Education,2,,Total,,10271,
MATAGORDA,State Representative,25,REP,Dennis Bonnen,True,8014,100.00
MATAGORDA,State Representative,25,,Total,,8014,
MATAGORDA,"Chief Justice, 13th Court of Appeals District",,REP,Ernie Aliseda,False,7095,69.67
MATAGORDA,"Chief Justice, 13th Court of Appeals District",,DEM,Dori Contreras,False,3089,30.33
MATAGORDA,"Chief Justice, 13th Court of Appeals District",,,Total,,10184,
MATAGORDA,"Justice, 13th Court of Appeals District, Place 2",,REP,Greg Perkes,False,7066,69.02
MATAGORDA,"Justice, 13th Court of Appeals District, Place 2",,DEM,Nora Longoria,True,3171,30.98
MATAGORDA,"Justice, 13th Court of Appeals District, Place 2",,,Total,,10237,
MATAGORDA,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,False,7182,70.45
MATAGORDA,"Justice, 13th Court of Appeals District, Place 4",,DEM,Rudy Delgado,False,3012,29.55
MATAGORDA,"Justice, 13th Court of Appeals District, Place 4",,,Total,,10194,
MATAGORDA,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa Silva,False,7188,70.22
MATAGORDA,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina Benavides,True,3049,29.78
MATAGORDA,"Justice, 13th Court of Appeals District, Place 5",,,Total,,10237,
MAVERICK,U. S. Senator,,REP,Ted Cruz,True,2951,27.38
MAVERICK,U. S. Senator,,DEM,Beto O'Rourke,False,7727,71.71
MAVERICK,U. S. Senator,,LIB,Neal M. Dikeman,False,98,0.91
MAVERICK,U. S. Senator,,,Total,,10776,
MAVERICK,U. S. Representative,23,REP,Will Hurd,True,2881,27.19
MAVERICK,U. S. Representative,23,DEM,Gina Ortiz Jones,False,7416,70.00
MAVERICK,U. S. Representative,23,LIB,Ruben Corvalan,False,298,2.81
MAVERICK,U. S. Representative,23,,Total,,10595,
MAVERICK,Governor,,REP,Greg Abbott,True,3495,33.09
MAVERICK,Governor,,DEM,Lupe Valdez,False,6940,65.71
MAVERICK,Governor,,LIB,Mark Jay Tippetts,False,126,1.19
MAVERICK,Governor,,,Total,,10561,
MAVERICK,Lieutenant Governor,,REP,Dan Patrick,True,2960,28.66
MAVERICK,Lieutenant Governor,,DEM,Mike Collier,False,7095,68.70
MAVERICK,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,272,2.63
MAVERICK,Lieutenant Governor,,,Total,,10327,
MAVERICK,Attorney General,,REP,Ken Paxton,True,2772,26.94
MAVERICK,Attorney General,,DEM,Justin Nelson,False,7135,69.35
MAVERICK,Attorney General,,LIB,Michael Ray Harris,False,381,3.70
MAVERICK,Attorney General,,,Total,,10288,
MAVERICK,Comptroller of Public Accounts,,REP,Glenn Hegar,True,2668,26.18
MAVERICK,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,6810,66.82
MAVERICK,Comptroller of Public Accounts,,LIB,Ben Sanders,False,713,7.00
MAVERICK,Comptroller of Public Accounts,,,Total,,10191,
MAVERICK,Commissioner of the General Land Office,,REP,George P. Bush,True,3183,30.83
MAVERICK,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,6795,65.82
MAVERICK,Commissioner of the General Land Office,,LIB,Matt Pina,False,346,3.35
MAVERICK,Commissioner of the General Land Office,,,Total,,10324,
MAVERICK,Commissioner of Agriculture,,REP,Sid Miller,True,2619,25.69
MAVERICK,Commissioner of Agriculture,,DEM,Kim Olson,False,7147,70.10
MAVERICK,Commissioner of Agriculture,,LIB,Richard Carpenter,False,429,4.21
MAVERICK,Commissioner of Agriculture,,,Total,,10195,
MAVERICK,Railroad Commissioner,,REP,Christi Craddick,True,2558,25.01
MAVERICK,Railroad Commissioner,,DEM,Roman McAllen,False,7137,69.79
MAVERICK,Railroad Commissioner,,LIB,Mike Wright,False,532,5.20
MAVERICK,Railroad Commissioner,,,Total,,10227,
MAVERICK,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,2777,27.24
MAVERICK,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,7417,72.76
MAVERICK,"Justice, Supreme Court, Place 2",,,Total,,10194,
MAVERICK,"Justice, Supreme Court, Place 4",,REP,John Devine,True,2945,29.04
MAVERICK,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,7197,70.96
MAVERICK,"Justice, Supreme Court, Place 4",,,Total,,10142,
MAVERICK,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,2841,28.07
MAVERICK,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,7281,71.93
MAVERICK,"Justice, Supreme Court, Place 6",,,Total,,10122,
MAVERICK,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,2609,25.53
MAVERICK,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,7308,71.51
MAVERICK,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,302,2.96
MAVERICK,"Presiding Judge, Court of Criminal Appeals",,,Total,,10219,
MAVERICK,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,2899,28.54
MAVERICK,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,7260,71.46
MAVERICK,Judge Court of Criminal Appeals,7,,Total,,10159,
MAVERICK,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,3937,55.84
MAVERICK,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,3114,44.16
MAVERICK,Judge Court of Criminal Appeals,8,,Total,,7051,
MAVERICK,State Representative,74,DEM,Poncho Nevárez,True,8802,100.00
MAVERICK,State Representative,74,,Total,,8802,
MAVERICK,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,True,2843,27.54
MAVERICK,"Justice, 4th Court of Appeals District, Place 2",,DEM,Beth Watkins,False,7481,72.46
MAVERICK,"Justice, 4th Court of Appeals District, Place 2",,,Total,,10324,
MAVERICK,"Justice, 4th Court of Appeals District, Place 3",,REP,Jason Pulliam,False,2565,24.85
MAVERICK,"Justice, 4th Court of Appeals District, Place 3",,DEM,Patricia O'Connell Alvarez,True,7759,75.15
MAVERICK,"Justice, 4th Court of Appeals District, Place 3",,,Total,,10324,
MAVERICK,"Justice, 4th Court of Appeals District, Place 4",,REP,Patrick Ballantyne,False,2570,24.80
MAVERICK,"Justice, 4th Court of Appeals District, Place 4",,DEM,Luz Elena Chapa,True,7793,75.20
MAVERICK,"Justice, 4th Court of Appeals District, Place 4",,,Total,,10363,
MAVERICK,"Justice, 4th Court of Appeals District, Place 5",,REP,Rebecca Simmons,False,2630,25.38
MAVERICK,"Justice, 4th Court of Appeals District, Place 5",,DEM,Liza Rodriguez,False,7734,74.62
MAVERICK,"Justice, 4th Court of Appeals District, Place 5",,,Total,,10364,
MAVERICK,"Justice, 4th Court of Appeals District, Place 7",,REP,Shane Stolarczyk,False,2442,23.53
MAVERICK,"Justice, 4th Court of Appeals District, Place 7",,DEM,Rebeca Martinez,True,7937,76.47
MAVERICK,"Justice, 4th Court of Appeals District, Place 7",,,Total,,10379,
MAVERICK,District Judge,293rd Judicial District,DEM,Maribel Flores,False,9154,100.00
MAVERICK,District Judge,293rd Judicial District,,Total,,9154,
MAVERICK,District Judge,365th Judicial District,DEM,Amado Abascal,True,9025,100.00
MAVERICK,District Judge,365th Judicial District,,Total,,9025,
MCCULLOCH,U. S. Senator,,REP,Ted Cruz,True,2245,84.05
MCCULLOCH,U. S. Senator,,DEM,Beto O'Rourke,False,400,14.98
MCCULLOCH,U. S. Senator,,LIB,Neal M. Dikeman,False,26,0.97
MCCULLOCH,U. S. Senator,,,Total,,2671,
MCCULLOCH,U. S. Representative,11,REP,Mike Conaway,True,2294,85.82
MCCULLOCH,U. S. Representative,11,DEM,Jennie Lou Leeder,False,353,13.21
MCCULLOCH,U. S. Representative,11,LIB,Rhett Rosenquest Smith,False,26,0.97
MCCULLOCH,U. S. Representative,11,,Total,,2673,
MCCULLOCH,Governor,,REP,Greg Abbott,True,2275,85.01
MCCULLOCH,Governor,,DEM,Lupe Valdez,False,368,13.75
MCCULLOCH,Governor,,LIB,Mark Jay Tippetts,False,33,1.23
MCCULLOCH,Governor,,,Total,,2676,
MCCULLOCH,Lieutenant Governor,,REP,Dan Patrick,True,2142,80.28
MCCULLOCH,Lieutenant Governor,,DEM,Mike Collier,False,466,17.47
MCCULLOCH,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,60,2.25
MCCULLOCH,Lieutenant Governor,,,Total,,2668,
MCCULLOCH,Attorney General,,REP,Ken Paxton,True,2201,82.81
MCCULLOCH,Attorney General,,DEM,Justin Nelson,False,417,15.69
MCCULLOCH,Attorney General,,LIB,Michael Ray Harris,False,40,1.50
MCCULLOCH,Attorney General,,,Total,,2658,
MCCULLOCH,Comptroller of Public Accounts,,REP,Glenn Hegar,True,2228,84.39
MCCULLOCH,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,353,13.37
MCCULLOCH,Comptroller of Public Accounts,,LIB,Ben Sanders,False,59,2.23
MCCULLOCH,Comptroller of Public Accounts,,,Total,,2640,
MCCULLOCH,Commissioner of the General Land Office,,REP,George P. Bush,True,2185,81.99
MCCULLOCH,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,373,14.00
MCCULLOCH,Commissioner of the General Land Office,,LIB,Matt Pina,False,107,4.02
MCCULLOCH,Commissioner of the General Land Office,,,Total,,2665,
MCCULLOCH,Commissioner of Agriculture,,REP,Sid Miller,True,2214,83.30
MCCULLOCH,Commissioner of Agriculture,,DEM,Kim Olson,False,385,14.48
MCCULLOCH,Commissioner of Agriculture,,LIB,Richard Carpenter,False,59,2.22
MCCULLOCH,Commissioner of Agriculture,,,Total,,2658,
MCCULLOCH,Railroad Commissioner,,REP,Christi Craddick,True,2218,83.54
MCCULLOCH,Railroad Commissioner,,DEM,Roman McAllen,False,363,13.67
MCCULLOCH,Railroad Commissioner,,LIB,Mike Wright,False,74,2.79
MCCULLOCH,Railroad Commissioner,,,Total,,2655,
MCCULLOCH,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,2244,85.03
MCCULLOCH,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,395,14.97
MCCULLOCH,"Justice, Supreme Court, Place 2",,,Total,,2639,
MCCULLOCH,"Justice, Supreme Court, Place 4",,REP,John Devine,True,2245,85.36
MCCULLOCH,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,385,14.64
MCCULLOCH,"Justice, Supreme Court, Place 4",,,Total,,2630,
MCCULLOCH,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,2237,84.90
MCCULLOCH,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,398,15.10
MCCULLOCH,"Justice, Supreme Court, Place 6",,,Total,,2635,
MCCULLOCH,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,2215,83.84
MCCULLOCH,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,383,14.50
MCCULLOCH,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,44,1.67
MCCULLOCH,"Presiding Judge, Court of Criminal Appeals",,,Total,,2642,
MCCULLOCH,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,2245,85.46
MCCULLOCH,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,382,14.54
MCCULLOCH,Judge Court of Criminal Appeals,7,,Total,,2627,
MCCULLOCH,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,2286,93.19
MCCULLOCH,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,167,6.81
MCCULLOCH,Judge Court of Criminal Appeals,8,,Total,,2453,
MCCULLOCH,State Representative,59,REP,J.D. Sheffield,True,2358,100.00
MCCULLOCH,State Representative,59,,Total,,2358,
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 2",,REP,Cindy Olson Bourland,True,2246,85.37
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,False,385,14.63
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 2",,,Total,,2631,
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 3",,REP,Scott Field,True,2235,85.11
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,False,391,14.89
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 3",,,Total,,2626,
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 5",,REP,David Puryear,True,2232,84.96
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,False,395,15.04
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 5",,,Total,,2627,
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 6",,,REP,,2232,84.80
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,False,400,15.20
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 6",,WI,Kerry O'Brien,False,0,0.00
MCCULLOCH,"Justice, 3rd Court of Appeals District, Place 6",,,Total,,2632,
MCCULLOCH,District Judge,452nd Judicial District,REP,"Robert R. ""Rob"" Hofmann",True,2382,100.00
MCCULLOCH,District Judge,452nd Judicial District,,Total,,2382,
MCCULLOCH,District Attorney,452nd Judicial District,REP,Tonya Spaeth Ahlschwede,True,2369,100.00
MCCULLOCH,District Attorney,452nd Judicial District,,Total,,2369,
MCLENNAN,U. S. Senator,,REP,Ted Cruz,True,45855,61.24
MCLENNAN,U. S. Senator,,DEM,Beto O'Rourke,False,28452,38.00
MCLENNAN,U. S. Senator,,LIB,Neal M. Dikeman,False,568,0.76
MCLENNAN,U. S. Senator,,,Total,,74875,
MCLENNAN,U. S. Representative,17,REP,Bill Flores,True,47727,63.95
MCLENNAN,U. S. Representative,17,DEM,Rick Kennedy,False,25906,34.71
MCLENNAN,U. S. Representative,17,LIB,Peter Churchman,False,994,1.33
MCLENNAN,U. S. Representative,17,,Total,,74627,
MCLENNAN,Governor,,REP,Greg Abbott,True,49195,65.59
MCLENNAN,Governor,,DEM,Lupe Valdez,False,24734,32.98
MCLENNAN,Governor,,LIB,Mark Jay Tippetts,False,1079,1.44
MCLENNAN,Governor,,,Total,,75008,
MCLENNAN,Lieutenant Governor,,REP,Dan Patrick,True,44880,60.09
MCLENNAN,Lieutenant Governor,,DEM,Mike Collier,False,28155,37.70
MCLENNAN,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,1648,2.21
MCLENNAN,Lieutenant Governor,,,Total,,74683,
MCLENNAN,Attorney General,,REP,Ken Paxton,True,44718,60.03
MCLENNAN,Attorney General,,DEM,Justin Nelson,False,28026,37.62
MCLENNAN,Attorney General,,LIB,Michael Ray Harris,False,1749,2.35
MCLENNAN,Attorney General,,,Total,,74493,
MCLENNAN,Comptroller of Public Accounts,,REP,Glenn Hegar,True,47085,63.58
MCLENNAN,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,24522,33.11
MCLENNAN,Comptroller of Public Accounts,,LIB,Ben Sanders,False,2446,3.30
MCLENNAN,Comptroller of Public Accounts,,,Total,,74053,
MCLENNAN,Commissioner of the General Land Office,,REP,George P. Bush,True,47288,63.58
MCLENNAN,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,24663,33.16
MCLENNAN,Commissioner of the General Land Office,,LIB,Matt Pina,False,2428,3.26
MCLENNAN,Commissioner of the General Land Office,,,Total,,74379,
MCLENNAN,Commissioner of Agriculture,,REP,Sid Miller,True,45190,60.96
MCLENNAN,Commissioner of Agriculture,,DEM,Kim Olson,False,27412,36.98
MCLENNAN,Commissioner of Agriculture,,LIB,Richard Carpenter,False,1533,2.07
MCLENNAN,Commissioner of Agriculture,,,Total,,74135,
MCLENNAN,Railroad Commissioner,,REP,Christi Craddick,True,46810,63.31
MCLENNAN,Railroad Commissioner,,DEM,Roman McAllen,False,25091,33.94
MCLENNAN,Railroad Commissioner,,LIB,Mike Wright,False,2036,2.75
MCLENNAN,Railroad Commissioner,,,Total,,73937,
MCLENNAN,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,46861,63.45
MCLENNAN,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,26997,36.55
MCLENNAN,"Justice, Supreme Court, Place 2",,,Total,,73858,
MCLENNAN,"Justice, Supreme Court, Place 4",,REP,John Devine,True,47235,64.04
MCLENNAN,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,26519,35.96
MCLENNAN,"Justice, Supreme Court, Place 4",,,Total,,73754,
MCLENNAN,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,47172,63.86
MCLENNAN,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,26694,36.14
MCLENNAN,"Justice, Supreme Court, Place 6",,,Total,,73866,
MCLENNAN,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,46230,62.48
MCLENNAN,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,26164,35.36
MCLENNAN,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,1593,2.15
MCLENNAN,"Presiding Judge, Court of Criminal Appeals",,,Total,,73987,
MCLENNAN,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,47490,64.47
MCLENNAN,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,26177,35.53
MCLENNAN,Judge Court of Criminal Appeals,7,,Total,,73667,
MCLENNAN,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,49997,82.49
MCLENNAN,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,10616,17.51
MCLENNAN,Judge Court of Criminal Appeals,8,,Total,,60613,
MCLENNAN,State Representative,12,REP,Kyle Kacal,True,8962,53.77
MCLENNAN,State Representative,12,DEM,Marianne Arnold,False,7704,46.23
MCLENNAN,State Representative,12,,Total,,16666,
MCLENNAN,State Representative,56,REP,"Charles ""Doc"" Anderson",True,37893,65.78
MCLENNAN,State Representative,56,DEM,Katherine TurnerPearson,False,19713,34.22
MCLENNAN,State Representative,56,,Total,,57606,
MCLENNAN,"Chief Justice, 10th Court of Appeals District",,REP,Tom Gray,True,53187,100.00
MCLENNAN,"Chief Justice, 10th Court of Appeals District",,,Total,,53187,
MCLENNAN,District Judge,54th Judicial District,REP,Matt Johnson,True,53819,100.00
