county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
San Jacinto,13,Proposition #1,,DEM,No,2,0,1,3
San Jacinto,13,Proposition #1,,DEM,Cast Votes:,22,0,6,28
San Jacinto,13,Proposition #1,,DEM,Under Votes,1,0,0,1
San Jacinto,13,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #2,,DEM,Yes,19,0,6,25
San Jacinto,13,Proposition #2,,DEM,No,3,0,0,3
San Jacinto,13,Proposition #2,,DEM,Cast Votes:,22,0,6,28
San Jacinto,13,Proposition #2,,DEM,Under Votes,1,0,0,1
San Jacinto,13,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #3,,DEM,Yes,21,0,6,27
San Jacinto,13,Proposition #3,,DEM,No,1,0,0,1
San Jacinto,13,Proposition #3,,DEM,Cast Votes:,22,0,6,28
San Jacinto,13,Proposition #3,,DEM,Under Votes,1,0,0,1
San Jacinto,13,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #4,,DEM,Yes,20,0,6,26
San Jacinto,13,Proposition #4,,DEM,No,2,0,0,2
San Jacinto,13,Proposition #4,,DEM,Cast Votes:,22,0,6,28
San Jacinto,13,Proposition #4,,DEM,Under Votes,1,0,0,1
San Jacinto,13,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #5,,DEM,Yes,21,0,6,27
San Jacinto,13,Proposition #5,,DEM,No,0,0,0,0
San Jacinto,13,Proposition #5,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #5,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #6,,DEM,Yes,22,0,6,28
San Jacinto,13,Proposition #6,,DEM,No,0,0,0,0
San Jacinto,13,Proposition #6,,DEM,Cast Votes:,22,0,6,28
San Jacinto,13,Proposition #6,,DEM,Under Votes,1,0,0,1
San Jacinto,13,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #7,,DEM,Yes,20,0,6,26
San Jacinto,13,Proposition #7,,DEM,No,1,0,0,1
San Jacinto,13,Proposition #7,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #7,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #8,,DEM,Yes,20,0,5,25
San Jacinto,13,Proposition #8,,DEM,No,1,0,1,2
San Jacinto,13,Proposition #8,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #8,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #9,,DEM,Yes,21,0,6,27
San Jacinto,13,Proposition #9,,DEM,No,0,0,0,0
San Jacinto,13,Proposition #9,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #9,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #10,,DEM,Yes,18,0,6,24
San Jacinto,13,Proposition #10,,DEM,No,3,0,0,3
San Jacinto,13,Proposition #10,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #10,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition #11,,DEM,Yes,18,0,5,23
San Jacinto,13,Proposition #11,,DEM,No,3,0,1,4
San Jacinto,13,Proposition #11,,DEM,Cast Votes:,21,0,6,27
San Jacinto,13,Proposition #11,,DEM,Under Votes,2,0,0,2
San Jacinto,13,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,13,Proposition 1,,REP,Yes,71,4,59,134
San Jacinto,13,Proposition 1,,REP,No,9,5,8,22
San Jacinto,13,Proposition 1,,REP,Cast Votes:,80,9,67,156
San Jacinto,13,Proposition 1,,REP,Under Votes,4,0,2,6
San Jacinto,13,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 2,,REP,Yes,71,9,61,141
San Jacinto,13,Proposition 2,,REP,No,12,0,4,16
San Jacinto,13,Proposition 2,,REP,Cast Votes:,83,9,65,157
San Jacinto,13,Proposition 2,,REP,Under Votes,1,0,4,5
San Jacinto,13,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 3,,REP,Yes,77,9,63,149
San Jacinto,13,Proposition 3,,REP,No,4,0,3,7
San Jacinto,13,Proposition 3,,REP,Cast Votes:,81,9,66,156
San Jacinto,13,Proposition 3,,REP,Under Votes,3,0,3,6
San Jacinto,13,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 4,,REP,Yes,79,9,64,152
San Jacinto,13,Proposition 4,,REP,No,2,0,1,3
San Jacinto,13,Proposition 4,,REP,Cast Votes:,81,9,65,155
San Jacinto,13,Proposition 4,,REP,Under Votes,3,0,4,7
San Jacinto,13,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 5,,REP,Yes,81,8,57,146
San Jacinto,13,Proposition 5,,REP,No,3,1,9,13
San Jacinto,13,Proposition 5,,REP,Cast Votes:,84,9,66,159
San Jacinto,13,Proposition 5,,REP,Under Votes,0,0,3,3
San Jacinto,13,Proposition 5,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 6,,REP,Yes,78,9,63,150
San Jacinto,13,Proposition 6,,REP,No,4,0,4,8
San Jacinto,13,Proposition 6,,REP,Cast Votes:,82,9,67,158
San Jacinto,13,Proposition 6,,REP,Under Votes,2,0,2,4
San Jacinto,13,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 7,,REP,Yes,84,9,67,160
San Jacinto,13,Proposition 7,,REP,No,0,0,0,0
San Jacinto,13,Proposition 7,,REP,Cast Votes:,84,9,67,160
San Jacinto,13,Proposition 7,,REP,Under Votes,0,0,2,2
San Jacinto,13,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 8,,REP,Yes,83,9,67,159
San Jacinto,13,Proposition 8,,REP,No,0,0,0,0
San Jacinto,13,Proposition 8,,REP,Cast Votes:,83,9,67,159
San Jacinto,13,Proposition 8,,REP,Under Votes,1,0,2,3
San Jacinto,13,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 9,,REP,Yes,79,9,65,153
San Jacinto,13,Proposition 9,,REP,No,4,0,2,6
San Jacinto,13,Proposition 9,,REP,Cast Votes:,83,9,67,159
San Jacinto,13,Proposition 9,,REP,Under Votes,1,0,2,3
San Jacinto,13,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition 10,,REP,Yes,78,9,57,144
San Jacinto,13,Proposition 10,,REP,No,4,0,8,12
San Jacinto,13,Proposition 10,,REP,Cast Votes:,82,9,65,156
San Jacinto,13,Proposition 10,,REP,Under Votes,2,0,4,6
San Jacinto,13,Proposition 10,,REP,Over Votes,0,0,0,0
San Jacinto,14,President,,DEM,Andrew Yang,0,0,0,0
San Jacinto,14,President,,DEM,John K. Delaney,0,0,0,0
San Jacinto,14,President,,DEM,Robby Wells,0,0,0,0
San Jacinto,14,President,,DEM,Joseph R. Biden,23,3,3,29
San Jacinto,14,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
San Jacinto,14,President,,DEM,Marianne Williamson,0,0,0,0
San Jacinto,14,President,,DEM,Deval Patrick,0,0,0,0
San Jacinto,14,President,,DEM,Elizabeth Warren,2,0,1,3
San Jacinto,14,President,,DEM,Tulsi Gabbard,0,0,0,0
San Jacinto,14,President,,DEM,Julián Castro,0,0,0,0
San Jacinto,14,President,,DEM,Pete Buttigieg,0,0,2,2
San Jacinto,14,President,,DEM,Bernie Sanders,2,1,0,3
San Jacinto,14,President,,DEM,Tom Steyer,0,0,0,0
San Jacinto,14,President,,DEM,Michael Bennet,0,0,0,0
San Jacinto,14,President,,DEM,Michael R. Bloomberg,2,3,2,7
San Jacinto,14,President,,DEM,Cory Booker,0,0,0,0
San Jacinto,14,President,,DEM,Amy Klobuchar,0,0,0,0
San Jacinto,14,Ballots Cast,,DEM,,29,7,8,44
San Jacinto,14,President,,DEM,Under Votes,0,0,0,0
San Jacinto,14,President,,DEM,Over Votes,0,0,0,0
San Jacinto,14,U.S. Senate,,DEM,Michael Cooper,3,1,0,4
San Jacinto,14,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,1,1,2
San Jacinto,14,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
San Jacinto,14,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,0,1
San Jacinto,14,U.S. Senate,,DEM,Chris Bell,8,1,2,11
San Jacinto,14,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",6,2,4,12
San Jacinto,14,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,0,0,0
San Jacinto,14,U.S. Senate,,DEM,Sema Hernandez,2,0,0,2
San Jacinto,14,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
San Jacinto,14,U.S. Senate,,DEM,Royce West,1,2,0,3
San Jacinto,14,U.S. Senate,,DEM,Amanda K. Edwards,1,0,1,2
San Jacinto,14,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
San Jacinto,14,U.S. Senate,,DEM,Cast Votes:,22,7,8,37
San Jacinto,14,U.S. Senate,,DEM,Under Votes,7,0,0,7
San Jacinto,14,U.S. Senate,,DEM,Over Votes,0,0,0,0
San Jacinto,14,U.S. House,8,DEM,Laura Jones,14,2,6,22
San Jacinto,14,U.S. House,8,DEM,Elizabeth Hernandez,8,2,1,11
San Jacinto,14,U.S. House,8,DEM,Cast Votes:,22,4,7,33
San Jacinto,14,U.S. House,8,DEM,Under Votes,7,3,1,11
San Jacinto,14,U.S. House,8,DEM,Over Votes,0,0,0,0
San Jacinto,14,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",10,1,0,11
San Jacinto,14,Railroad Commissioner,,DEM,Chrysta Castañeda,1,0,3,4
San Jacinto,14,Railroad Commissioner,,DEM,Kelly Stone,4,2,3,9
San Jacinto,14,Railroad Commissioner,,DEM,Mark Watson,6,1,2,9
San Jacinto,14,Railroad Commissioner,,DEM,Cast Votes:,21,4,8,33
San Jacinto,14,Railroad Commissioner,,DEM,Under Votes,8,3,0,11
San Jacinto,14,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,4,2,0,6
San Jacinto,14,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,16,2,8,26
San Jacinto,14,"Chief Justice, Supreme Court",,DEM,Cast Votes:,20,4,8,32
San Jacinto,14,"Chief Justice, Supreme Court",,DEM,Under Votes,9,3,0,12
San Jacinto,14,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,15,4,7,26
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,6,0,1,7
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,21,4,8,33
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,8,3,0,11
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,8,0,3,11
San Jacinto,14,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,12,4,5,21
San Jacinto,14,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,20,4,8,32
San Jacinto,14,"Justice, Supreme Court, Place 7",,DEM,Under Votes,9,3,0,12
San Jacinto,14,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,8,4,6,18
San Jacinto,14,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,12,0,2,14
San Jacinto,14,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,20,4,8,32
San Jacinto,14,"Justice, Supreme Court, Place 8",,DEM,Under Votes,9,3,0,12
San Jacinto,14,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,6,0,3,9
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,2,0,0,2
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,14,4,5,23
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,22,4,8,34
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,7,3,0,10
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,5,1,3,9
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,14,3,5,22
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,19,4,8,31
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,10,3,0,13
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,17,4,8,29
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,17,4,8,29
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,12,3,0,15
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,14,San Jacinto County Chairman,,DEM,Jacqueline Mier,19,4,8,31
San Jacinto,14,San Jacinto County Chairman,,DEM,Cast Votes:,19,4,8,31
San Jacinto,14,San Jacinto County Chairman,,DEM,Under Votes,10,3,0,13
San Jacinto,14,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,14,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
San Jacinto,14,President,,REP,Donald J. Trump,69,8,59,136
San Jacinto,14,President,,REP,Bill Weld,0,0,1,1
San Jacinto,14,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,14,President,,REP,Matthew John Matern,0,0,0,0
San Jacinto,14,President,,REP,Bob Ely,0,0,0,0
San Jacinto,14,President,,REP,Joe Walsh,0,0,0,0
San Jacinto,14,President,,REP,Uncommitted,0,0,0,0
San Jacinto,14,Ballots Cast,,REP,,69,8,60,137
San Jacinto,14,President,,REP,Under Votes,1,0,0,1
San Jacinto,14,President,,REP,Over Votes,0,0,0,0
San Jacinto,14,U.S. Senate,,REP,John Cornyn,53,8,43,104
San Jacinto,14,U.S. Senate,,REP,John Anthony Castro,1,0,0,1
San Jacinto,14,U.S. Senate,,REP,Dwayne Stovall,9,0,9,18
San Jacinto,14,U.S. Senate,,REP,Mark Yancey,2,0,3,5
San Jacinto,14,U.S. Senate,,REP,Virgil Bierschwale,0,0,1,1
San Jacinto,14,U.S. Senate,,REP,Cast Votes:,65,8,56,129
San Jacinto,14,U.S. Senate,,REP,Under Votes,5,0,4,9
San Jacinto,14,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,14,U.S. House,8,REP,Kirk Osborn,8,1,5,14
San Jacinto,14,U.S. House,8,REP,Melissa Esparza-Mathis,3,0,0,3
San Jacinto,14,U.S. House,8,REP,Kevin Brady,58,7,51,116
San Jacinto,14,U.S. House,8,REP,Cast Votes:,69,8,56,133
San Jacinto,14,U.S. House,8,REP,Under Votes,1,0,4,5
San Jacinto,14,U.S. House,8,REP,Over Votes,0,0,0,0
San Jacinto,14,Railroad Commissioner,,REP,"James ""Jim"" Wright",39,7,28,74
San Jacinto,14,Railroad Commissioner,,REP,Ryan Sitton,21,1,24,46
San Jacinto,14,Railroad Commissioner,,REP,Cast Votes:,60,8,52,120
San Jacinto,14,Railroad Commissioner,,REP,Under Votes,10,0,8,18
San Jacinto,14,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,14,"Chief Justice, Supreme Court",,REP,Nathan Hecht,60,8,49,117
San Jacinto,14,"Chief Justice, Supreme Court",,REP,Cast Votes:,60,8,49,117
San Jacinto,14,"Chief Justice, Supreme Court",,REP,Under Votes,10,0,11,21
San Jacinto,14,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,59,8,49,116
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Cast Votes:,59,8,49,116
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,11,0,11,22
San Jacinto,14,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,59,8,50,117
San Jacinto,14,"Justice, Supreme Court, Place 7",,REP,Cast Votes:,59,8,50,117
San Jacinto,14,"Justice, Supreme Court, Place 7",,REP,Under Votes,11,0,10,21
San Jacinto,14,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Justice, Supreme Court, Place 8",,REP,Brett Busby,59,8,49,116
San Jacinto,14,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,59,8,49,116
San Jacinto,14,"Justice, Supreme Court, Place 8",,REP,Under Votes,11,0,11,22
San Jacinto,14,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,28,2,25,55
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,30,5,21,56
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,58,7,46,111
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,12,1,14,27
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,56,7,48,111
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,56,7,48,111
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,14,1,12,27
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,57,7,48,112
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,57,7,48,112
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,13,1,12,26
San Jacinto,14,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Member, State Board of Education, District 8",,REP,Audrey Young,56,7,47,110
San Jacinto,14,"Member, State Board of Education, District 8",,REP,Cast Votes:,56,7,47,110
San Jacinto,14,"Member, State Board of Education, District 8",,REP,Under Votes,14,1,13,28
San Jacinto,14,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,14,State Representative,18,REP,Ernest Bailes,63,7,53,123
San Jacinto,14,State Representative,18,REP,Cast Votes:,63,7,53,123
San Jacinto,14,State Representative,18,REP,Under Votes,7,1,7,15
San Jacinto,14,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",15,4,14,33
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,12,1,8,21
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,12,1,4,17
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,6,0,10,16
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,7,0,8,15
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,52,6,44,102
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,18,2,16,36
San Jacinto,14,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,14,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,21,1,17,39
San Jacinto,14,"District Judge, 411th Judicial District",,REP,John Wells,36,7,30,73
San Jacinto,14,"District Judge, 411th Judicial District",,REP,Cast Votes:,57,8,47,112
San Jacinto,14,"District Judge, 411th Judicial District",,REP,Under Votes,13,0,13,26
San Jacinto,14,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,14,Sheriff,,REP,Greg Capers,42,7,34,83
San Jacinto,14,Sheriff,,REP,Mike Flynt,20,1,22,43
San Jacinto,14,Sheriff,,REP,Cast Votes:,62,8,56,126
San Jacinto,14,Sheriff,,REP,Under Votes,8,0,4,12
San Jacinto,14,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,14,County Tax Assessor-Collector,,REP,Betty Davis,61,7,50,118
San Jacinto,14,County Tax Assessor-Collector,,REP,Cast Votes:,61,7,50,118
San Jacinto,14,County Tax Assessor-Collector,,REP,Under Votes,9,1,10,20
San Jacinto,14,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,14,"County Commissioner, Precinct 3",,REP,David Brandon,33,6,31,70
San Jacinto,14,"County Commissioner, Precinct 3",,REP,James D Blair,30,2,20,52
San Jacinto,14,"County Commissioner, Precinct 3",,REP,Cast Votes:,63,8,51,122
San Jacinto,14,"County Commissioner, Precinct 3",,REP,Under Votes,7,0,9,16
San Jacinto,14,"County Commissioner, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,14,"Constable, Precinct 3",,REP,Sam Houston,60,7,54,121
San Jacinto,14,"Constable, Precinct 3",,REP,Cast Votes:,60,7,54,121
San Jacinto,14,"Constable, Precinct 3",,REP,Under Votes,10,1,6,17
San Jacinto,14,"Constable, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,14,San Jacinto County Chairman,,REP,Dwayne Wright,57,7,50,114
San Jacinto,14,San Jacinto County Chairman,,REP,Cast Votes:,57,7,50,114
San Jacinto,14,San Jacinto County Chairman,,REP,Under Votes,13,1,10,24
San Jacinto,14,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,14,Proposition #1,,DEM,Yes,26,5,7,38
San Jacinto,14,Proposition #1,,DEM,No,0,1,1,2
San Jacinto,14,Proposition #1,,DEM,Cast Votes:,26,6,8,40
San Jacinto,14,Proposition #1,,DEM,Under Votes,3,1,0,4
San Jacinto,14,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #2,,DEM,Yes,22,5,7,34
San Jacinto,14,Proposition #2,,DEM,No,3,1,1,5
San Jacinto,14,Proposition #2,,DEM,Cast Votes:,25,6,8,39
San Jacinto,14,Proposition #2,,DEM,Under Votes,4,1,0,5
San Jacinto,14,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #3,,DEM,Yes,26,6,8,40
San Jacinto,14,Proposition #3,,DEM,No,1,0,0,1
San Jacinto,14,Proposition #3,,DEM,Cast Votes:,27,6,8,41
San Jacinto,14,Proposition #3,,DEM,Under Votes,2,1,0,3
San Jacinto,14,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #4,,DEM,Yes,23,6,7,36
San Jacinto,14,Proposition #4,,DEM,No,3,1,1,5
San Jacinto,14,Proposition #4,,DEM,Cast Votes:,26,7,8,41
San Jacinto,14,Proposition #4,,DEM,Under Votes,3,0,0,3
San Jacinto,14,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #5,,DEM,Yes,24,7,7,38
San Jacinto,14,Proposition #5,,DEM,No,4,0,1,5
San Jacinto,14,Proposition #5,,DEM,Cast Votes:,28,7,8,43
San Jacinto,14,Proposition #5,,DEM,Under Votes,1,0,0,1
San Jacinto,14,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #6,,DEM,Yes,26,7,8,41
San Jacinto,14,Proposition #6,,DEM,No,2,0,0,2
San Jacinto,14,Proposition #6,,DEM,Cast Votes:,28,7,8,43
San Jacinto,14,Proposition #6,,DEM,Under Votes,1,0,0,1
San Jacinto,14,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #7,,DEM,Yes,25,6,5,36
San Jacinto,14,Proposition #7,,DEM,No,2,1,3,6
San Jacinto,14,Proposition #7,,DEM,Cast Votes:,27,7,8,42
San Jacinto,14,Proposition #7,,DEM,Under Votes,2,0,0,2
San Jacinto,14,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #8,,DEM,Yes,25,7,8,40
San Jacinto,14,Proposition #8,,DEM,No,3,0,0,3
San Jacinto,14,Proposition #8,,DEM,Cast Votes:,28,7,8,43
San Jacinto,14,Proposition #8,,DEM,Under Votes,1,0,0,1
San Jacinto,14,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #9,,DEM,Yes,26,7,7,40
San Jacinto,14,Proposition #9,,DEM,No,1,0,1,2
San Jacinto,14,Proposition #9,,DEM,Cast Votes:,27,7,8,42
San Jacinto,14,Proposition #9,,DEM,Under Votes,2,0,0,2
San Jacinto,14,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #10,,DEM,Yes,24,6,7,37
San Jacinto,14,Proposition #10,,DEM,No,4,1,1,6
San Jacinto,14,Proposition #10,,DEM,Cast Votes:,28,7,8,43
San Jacinto,14,Proposition #10,,DEM,Under Votes,1,0,0,1
San Jacinto,14,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition #11,,DEM,Yes,26,7,7,40
San Jacinto,14,Proposition #11,,DEM,No,1,0,1,2
San Jacinto,14,Proposition #11,,DEM,Cast Votes:,27,7,8,42
San Jacinto,14,Proposition #11,,DEM,Under Votes,2,0,0,2
San Jacinto,14,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,14,Proposition 1,,REP,Yes,62,8,55,125
San Jacinto,14,Proposition 1,,REP,No,5,0,4,9
San Jacinto,14,Proposition 1,,REP,Cast Votes:,67,8,59,134
San Jacinto,14,Proposition 1,,REP,Under Votes,3,0,1,4
San Jacinto,14,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,14,Proposition 2,,REP,Yes,62,8,55,125
San Jacinto,14,Proposition 2,,REP,No,7,0,5,12
