county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Montague,PCT 13,U.S. Senate,,REP,Mark Yancey,18,8,10,0,0
Montague,PCT 13,U.S. Senate,,REP,Virgil Bierschwale,2,2,0,0,0
Montague,PCT 13,U.S. Senate,,REP,Total Votes Cast,269,122,142,5,0
Montague,PCT 13,U.S. House,13,REP,Jamie Culley,7,6,1,0,0
Montague,PCT 13,U.S. House,13,REP,"Catherine ""I Swear"" Carr",3,1,2,0,0
Montague,PCT 13,U.S. House,13,REP,Diane Knowlton,9,4,5,0,0
Montague,PCT 13,U.S. House,13,REP,Asusena Resendiz,1,1,0,0,0
Montague,PCT 13,U.S. House,13,REP,Lee Harvey,20,9,11,0,0
Montague,PCT 13,U.S. House,13,REP,Elaine Hays,16,9,7,0,0
Montague,PCT 13,U.S. House,13,REP,Richard Herman,3,2,1,0,0
Montague,PCT 13,U.S. House,13,REP,Chris Ekstrom,48,27,21,0,0
Montague,PCT 13,U.S. House,13,REP,Ronny Jackson,35,14,20,1,0
Montague,PCT 13,U.S. House,13,REP,Mark Neese,12,4,8,0,0
Montague,PCT 13,U.S. House,13,REP,Matt McArthur,5,2,3,0,0
Montague,PCT 13,U.S. House,13,REP,Vance Snider II,5,2,3,0,0
Montague,PCT 13,U.S. House,13,REP,Jason Foglesong,1,1,0,0,0
Montague,PCT 13,U.S. House,13,REP,Josh Winegarner,101,40,57,4,0
Montague,PCT 13,U.S. House,13,REP,Monique Worthy,4,1,3,0,0
Montague,PCT 13,U.S. House,13,REP,Total Votes Cast,270,123,142,5,0
Montague,PCT 13,Railroad Commissioner,,REP,Ryan Sitton,97,45,49,3,0
Montague,PCT 13,Railroad Commissioner,,REP,"James ""Jim"" Wright",159,71,86,2,0
Montague,PCT 13,Railroad Commissioner,,REP,Total Votes Cast,256,116,135,5,0
Montague,PCT 13,"Chief Justice, Supreme Court",,REP,Nathan Hecht,258,117,138,3,0
Montague,PCT 13,"Chief Justice, Supreme Court",,REP,Total Votes Cast,258,117,138,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,256,117,136,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,256,117,136,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,257,117,137,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,257,117,137,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,256,116,137,3,0
Montague,PCT 13,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,256,116,137,3,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,138,58,78,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,113,55,57,1,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,251,113,135,3,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,252,114,135,3,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,252,114,135,3,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,251,114,134,3,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,251,114,134,3,0
Montague,PCT 13,"Member, State BoE, Dist 15",,REP,Jay Johnson,252,114,135,3,0
Montague,PCT 13,"Member, State BoE, Dist 15",,REP,Total Votes Cast,252,114,135,3,0
Montague,PCT 13,State Representative,68,REP,Drew Springer,269,121,143,5,0
Montague,PCT 13,State Representative,68,REP,Total Votes Cast,269,121,143,5,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,259,116,140,3,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,259,116,140,3,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,256,115,138,3,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,256,115,138,3,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,155,69,83,3,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,60,31,29,0,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,33,13,20,0,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,248,113,132,3,0
Montague,PCT 13,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,265,119,141,5,0
Montague,PCT 13,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,265,119,141,5,0
Montague,PCT 13,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,150,65,82,3,0
Montague,PCT 13,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,119,56,61,2,0
Montague,PCT 13,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,269,121,143,5,0
Montague,PCT 13,County Attorney,,REP,Claburn Riddle,256,114,138,4,0
Montague,PCT 13,County Attorney,,REP,Total Votes Cast,256,114,138,4,0
Montague,PCT 13,Sheriff,,REP,Marshall Thomas,270,122,143,5,0
Montague,PCT 13,Sheriff,,REP,Total Votes Cast,270,122,143,5,0
Montague,PCT 13,County Tax Assessor-Collector,,REP,Kathy Phillips,261,118,140,3,0
Montague,PCT 13,County Tax Assessor-Collector,,REP,Total Votes Cast,261,118,140,3,0
Montague,PCT 13,Constable Pct 1,,REP,Stefanie Horton,259,117,139,3,0
Montague,PCT 13,Constable Pct 1,,REP,Total Votes Cast,259,117,139,3,0
Montague,PCT 13,County Chair,,REP,Michelle Fenoglio -Toerck,257,117,137,3,0
Montague,PCT 13,County Chair,,REP,Total Votes Cast,257,117,137,3,0
Montague,PCT 13,Proposition 1,,REP,Yes,247,110,132,5,0
Montague,PCT 13,Proposition 1,,REP,No,34,18,16,0,0
Montague,PCT 13,Proposition 1,,REP,Total Votes Cast,281,128,148,5,0
Montague,PCT 13,Proposition 2,,REP,Yes,249,107,137,5,0
Montague,PCT 13,Proposition 2,,REP,No,33,22,11,0,0
Montague,PCT 13,Proposition 2,,REP,Total Votes Cast,282,129,148,5,0
Montague,PCT 13,Proposition 3,,REP,Yes,260,119,136,5,0
Montague,PCT 13,Proposition 3,,REP,No,21,9,12,0,0
Montague,PCT 13,Proposition 3,,REP,Total Votes Cast,281,128,148,5,0
Montague,PCT 13,Proposition 4,,REP,Yes,270,119,146,5,0
Montague,PCT 13,Proposition 4,,REP,No,11,9,2,0,0
Montague,PCT 13,Proposition 4,,REP,Total Votes Cast,281,128,148,5,0
Montague,PCT 13,Proposition 5,,REP,Yes,262,119,138,5,0
Montague,PCT 13,Proposition 5,,REP,No,19,9,10,0,0
Montague,PCT 13,Proposition 5,,REP,Total Votes Cast,281,128,148,5,0
Montague,PCT 13,Proposition 6,,REP,Yes,270,122,143,5,0
Montague,PCT 13,Proposition 6,,REP,No,11,6,5,0,0
Montague,PCT 13,Proposition 6,,REP,Total Votes Cast,281,128,148,5,0
Montague,PCT 13,Proposition 7,,REP,Yes,279,128,146,5,0
Montague,PCT 13,Proposition 7,,REP,No,3,1,2,0,0
Montague,PCT 13,Proposition 7,,REP,Total Votes Cast,282,129,148,5,0
Montague,PCT 13,Proposition 8,,REP,Yes,276,124,147,5,0
Montague,PCT 13,Proposition 8,,REP,No,3,2,1,0,0
Montague,PCT 13,Proposition 8,,REP,Total Votes Cast,279,126,148,5,0
Montague,PCT 13,Proposition 9,,REP,Yes,272,122,145,5,0
Montague,PCT 13,Proposition 9,,REP,No,10,7,3,0,0
Montague,PCT 13,Proposition 9,,REP,Total Votes Cast,282,129,148,5,0
Montague,PCT 13,Proposition 10,,REP,Yes,264,119,142,3,0
Montague,PCT 13,Proposition 10,,REP,No,16,8,6,2,0
Montague,PCT 13,Proposition 10,,REP,Total Votes Cast,280,127,148,5,0
Montague,PCT 14,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 14,President,,REP,Donald J. Trump,60,42,18,0,0
Montague,PCT 14,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 14,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 14,President,,REP,Bill Weld,1,1,0,0,0
Montague,PCT 14,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 14,President,,REP,Joe Walsh,0,0,0,0,0
Montague,PCT 14,President,,REP,Uncommitted,1,1,0,0,0
Montague,PCT 14,President,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,U.S. Senate,,REP,John Anthony Castro,2,2,0,0,0
Montague,PCT 14,U.S. Senate,,REP,John Cornyn,50,35,15,0,0
Montague,PCT 14,U.S. Senate,,REP,Dwayne Stovall,5,4,1,0,0
Montague,PCT 14,U.S. Senate,,REP,Mark Yancey,2,1,1,0,0
Montague,PCT 14,U.S. Senate,,REP,Virgil Bierschwale,1,1,0,0,0
Montague,PCT 14,U.S. Senate,,REP,Total Votes Cast,60,43,17,0,0
Montague,PCT 14,U.S. House,13,REP,Jamie Culley,1,0,1,0,0
Montague,PCT 14,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0,0
Montague,PCT 14,U.S. House,13,REP,Diane Knowlton,2,2,0,0,0
Montague,PCT 14,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 14,U.S. House,13,REP,Lee Harvey,1,1,0,0,0
Montague,PCT 14,U.S. House,13,REP,Elaine Hays,2,0,2,0,0
Montague,PCT 14,U.S. House,13,REP,Richard Herman,0,0,0,0,0
Montague,PCT 14,U.S. House,13,REP,Chris Ekstrom,17,12,5,0,0
Montague,PCT 14,U.S. House,13,REP,Ronny Jackson,15,11,4,0,0
Montague,PCT 14,U.S. House,13,REP,Mark Neese,2,1,1,0,0
Montague,PCT 14,U.S. House,13,REP,Matt McArthur,1,1,0,0,0
Montague,PCT 14,U.S. House,13,REP,Vance Snider II,2,1,1,0,0
Montague,PCT 14,U.S. House,13,REP,Jason Foglesong,0,0,0,0,0
Montague,PCT 14,U.S. House,13,REP,Josh Winegarner,19,15,4,0,0
Montague,PCT 14,U.S. House,13,REP,Monique Worthy,0,0,0,0,0
Montague,PCT 14,U.S. House,13,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Railroad Commissioner,,REP,Ryan Sitton,16,10,6,0,0
Montague,PCT 14,Railroad Commissioner,,REP,"James ""Jim"" Wright",40,30,10,0,0
Montague,PCT 14,Railroad Commissioner,,REP,Total Votes Cast,56,40,16,0,0
Montague,PCT 14,"Chief Justice, Supreme Court",,REP,Nathan Hecht,57,42,15,0,0
Montague,PCT 14,"Chief Justice, Supreme Court",,REP,Total Votes Cast,57,42,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,57,42,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,57,42,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,56,41,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,56,41,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,57,42,15,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,57,42,15,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,25,18,7,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,31,22,9,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,56,40,16,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,56,41,15,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,56,41,15,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,56,41,15,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,56,41,15,0,0
Montague,PCT 14,"Member, State BoE, Dist 15",,REP,Jay Johnson,56,41,15,0,0
Montague,PCT 14,"Member, State BoE, Dist 15",,REP,Total Votes Cast,56,41,15,0,0
Montague,PCT 14,State Representative,68,REP,Drew Springer,59,41,18,0,0
Montague,PCT 14,State Representative,68,REP,Total Votes Cast,59,41,18,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,57,41,16,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,57,41,16,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,57,42,15,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,57,42,15,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,26,19,7,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,17,12,5,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,10,7,3,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,53,38,15,0,0
Montague,PCT 14,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,61,43,18,0,0
Montague,PCT 14,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,61,43,18,0,0
Montague,PCT 14,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,28,23,5,0,0
Montague,PCT 14,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,33,21,12,0,0
Montague,PCT 14,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,61,44,17,0,0
Montague,PCT 14,County Attorney,,REP,Claburn Riddle,56,41,15,0,0
Montague,PCT 14,County Attorney,,REP,Total Votes Cast,56,41,15,0,0
Montague,PCT 14,Sheriff,,REP,Marshall Thomas,61,43,18,0,0
Montague,PCT 14,Sheriff,,REP,Total Votes Cast,61,43,18,0,0
Montague,PCT 14,County Tax Assessor-Collector,,REP,Kathy Phillips,60,43,17,0,0
Montague,PCT 14,County Tax Assessor-Collector,,REP,Total Votes Cast,60,43,17,0,0
Montague,PCT 14,Constable Pct 1,,REP,Stefanie Horton,61,43,18,0,0
Montague,PCT 14,Constable Pct 1,,REP,Total Votes Cast,61,43,18,0,0
Montague,PCT 14,County Chair,,REP,Michelle Fenoglio -Toerck,60,43,17,0,0
Montague,PCT 14,County Chair,,REP,Total Votes Cast,60,43,17,0,0
Montague,PCT 14,Proposition 1,,REP,Yes,58,40,18,0,0
Montague,PCT 14,Proposition 1,,REP,No,4,4,0,0,0
Montague,PCT 14,Proposition 1,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 2,,REP,Yes,59,41,18,0,0
Montague,PCT 14,Proposition 2,,REP,No,3,3,0,0,0
Montague,PCT 14,Proposition 2,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 3,,REP,Yes,59,41,18,0,0
Montague,PCT 14,Proposition 3,,REP,No,3,3,0,0,0
Montague,PCT 14,Proposition 3,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 4,,REP,Yes,62,44,18,0,0
Montague,PCT 14,Proposition 4,,REP,No,0,0,0,0,0
Montague,PCT 14,Proposition 4,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 5,,REP,Yes,55,37,18,0,0
Montague,PCT 14,Proposition 5,,REP,No,7,7,0,0,0
Montague,PCT 14,Proposition 5,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 6,,REP,Yes,60,42,18,0,0
Montague,PCT 14,Proposition 6,,REP,No,2,2,0,0,0
Montague,PCT 14,Proposition 6,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 7,,REP,Yes,62,44,18,0,0
Montague,PCT 14,Proposition 7,,REP,No,0,0,0,0,0
Montague,PCT 14,Proposition 7,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 8,,REP,Yes,61,43,18,0,0
Montague,PCT 14,Proposition 8,,REP,No,1,1,0,0,0
Montague,PCT 14,Proposition 8,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 9,,REP,Yes,59,42,17,0,0
Montague,PCT 14,Proposition 9,,REP,No,3,2,1,0,0
Montague,PCT 14,Proposition 9,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 14,Proposition 10,,REP,Yes,58,42,16,0,0
Montague,PCT 14,Proposition 10,,REP,No,4,2,2,0,0
Montague,PCT 14,Proposition 10,,REP,Total Votes Cast,62,44,18,0,0
Montague,PCT 15,President,,REP,Bob Ely,2,0,2,0,0
Montague,PCT 15,President,,REP,Donald J. Trump,165,96,69,0,0
Montague,PCT 15,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 15,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0,0
Montague,PCT 15,President,,REP,Bill Weld,1,1,0,0,0
Montague,PCT 15,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 15,President,,REP,Joe Walsh,0,0,0,0,0
Montague,PCT 15,President,,REP,Uncommitted,3,1,2,0,0
Montague,PCT 15,President,,REP,Total Votes Cast,171,98,73,0,0
Montague,PCT 15,U.S. Senate,,REP,John Anthony Castro,10,6,4,0,0
Montague,PCT 15,U.S. Senate,,REP,John Cornyn,127,74,53,0,0
Montague,PCT 15,U.S. Senate,,REP,Dwayne Stovall,18,10,8,0,0
Montague,PCT 15,U.S. Senate,,REP,Mark Yancey,7,3,4,0,0
Montague,PCT 15,U.S. Senate,,REP,Virgil Bierschwale,3,1,2,0,0
Montague,PCT 15,U.S. Senate,,REP,Total Votes Cast,165,94,71,0,0
Montague,PCT 15,U.S. House,13,REP,Jamie Culley,3,2,1,0,0
Montague,PCT 15,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0,0
Montague,PCT 15,U.S. House,13,REP,Diane Knowlton,15,7,8,0,0
Montague,PCT 15,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 15,U.S. House,13,REP,Lee Harvey,1,1,0,0,0
Montague,PCT 15,U.S. House,13,REP,Elaine Hays,3,2,1,0,0
Montague,PCT 15,U.S. House,13,REP,Richard Herman,3,2,1,0,0
Montague,PCT 15,U.S. House,13,REP,Chris Ekstrom,29,18,11,0,0
Montague,PCT 15,U.S. House,13,REP,Ronny Jackson,33,16,17,0,0
Montague,PCT 15,U.S. House,13,REP,Mark Neese,28,13,15,0,0
Montague,PCT 15,U.S. House,13,REP,Matt McArthur,5,5,0,0,0
Montague,PCT 15,U.S. House,13,REP,Vance Snider II,0,0,0,0,0
Montague,PCT 15,U.S. House,13,REP,Jason Foglesong,2,0,2,0,0
Montague,PCT 15,U.S. House,13,REP,Josh Winegarner,43,28,15,0,0
Montague,PCT 15,U.S. House,13,REP,Monique Worthy,1,0,1,0,0
Montague,PCT 15,U.S. House,13,REP,Total Votes Cast,166,94,72,0,0
Montague,PCT 15,Railroad Commissioner,,REP,Ryan Sitton,53,26,27,0,0
Montague,PCT 15,Railroad Commissioner,,REP,"James ""Jim"" Wright",101,59,42,0,0
Montague,PCT 15,Railroad Commissioner,,REP,Total Votes Cast,154,85,69,0,0
Montague,PCT 15,"Chief Justice, Supreme Court",,REP,Nathan Hecht,154,88,66,0,0
Montague,PCT 15,"Chief Justice, Supreme Court",,REP,Total Votes Cast,154,88,66,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,156,89,67,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,156,89,67,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,152,87,65,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,152,87,65,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,151,87,64,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,151,87,64,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,95,52,43,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,55,32,23,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,150,84,66,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,150,86,64,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,150,86,64,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,153,88,65,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,153,88,65,0,0
Montague,PCT 15,"Member, State BoE, Dist 15",,REP,Jay Johnson,153,87,66,0,0
Montague,PCT 15,"Member, State BoE, Dist 15",,REP,Total Votes Cast,153,87,66,0,0
Montague,PCT 15,State Representative,68,REP,Drew Springer,158,93,65,0,0
Montague,PCT 15,State Representative,68,REP,Total Votes Cast,158,93,65,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Dana Womack,152,86,66,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 2",,REP,Total Votes Cast,152,86,66,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Mike Wallach,155,88,67,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 6",,REP,Total Votes Cast,155,88,67,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Brian Walker,98,62,36,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Elizabeth Beach,27,13,14,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 7",,REP,John P. Chupp,26,10,16,0,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 7",,REP,Total Votes Cast,151,85,66,0,0
Montague,PCT 15,"Dist Judge, 97th Judicial Dist",,REP,Jack McGaughey,161,91,70,0,0
Montague,PCT 15,"Dist Judge, 97th Judicial Dist",,REP,Total Votes Cast,161,91,70,0,0
Montague,PCT 15,"Dist Attorney, 97th Judicial Dist",,REP,Casey Polhemus,84,48,36,0,0
Montague,PCT 15,"Dist Attorney, 97th Judicial Dist",,REP,William Knowlton,83,46,37,0,0
Montague,PCT 15,"Dist Attorney, 97th Judicial Dist",,REP,Total Votes Cast,167,94,73,0,0
Montague,PCT 15,County Attorney,,REP,Claburn Riddle,155,90,65,0,0
Montague,PCT 15,County Attorney,,REP,Total Votes Cast,155,90,65,0,0
Montague,PCT 15,Sheriff,,REP,Marshall Thomas,161,92,69,0,0
Montague,PCT 15,Sheriff,,REP,Total Votes Cast,161,92,69,0,0
Montague,PCT 15,County Tax Assessor-Collector,,REP,Kathy Phillips,156,87,69,0,0
Montague,PCT 15,County Tax Assessor-Collector,,REP,Total Votes Cast,156,87,69,0,0
Montague,PCT 15,County Commissioner Pct 3,,REP,Mark Murphey,162,93,69,0,0
Montague,PCT 15,County Commissioner Pct 3,,REP,Total Votes Cast,162,93,69,0,0
Montague,PCT 15,Constable Pct 1,,REP,Stefanie Horton,162,94,68,0,0
Montague,PCT 15,Constable Pct 1,,REP,Total Votes Cast,162,94,68,0,0
Montague,PCT 15,County Chair,,REP,Michelle Fenoglio -Toerck,152,85,67,0,0
Montague,PCT 15,County Chair,,REP,Total Votes Cast,152,85,67,0,0
Montague,PCT 15,Proposition 1,,REP,Yes,149,85,64,0,0
Montague,PCT 15,Proposition 1,,REP,No,24,14,10,0,0
Montague,PCT 15,Proposition 1,,REP,Total Votes Cast,173,99,74,0,0
Montague,PCT 15,Proposition 2,,REP,Yes,148,83,65,0,0
Montague,PCT 15,Proposition 2,,REP,No,24,15,9,0,0
Montague,PCT 15,Proposition 2,,REP,Total Votes Cast,172,98,74,0,0
Montague,PCT 15,Proposition 3,,REP,Yes,159,90,69,0,0
Montague,PCT 15,Proposition 3,,REP,No,13,9,4,0,0
Montague,PCT 15,Proposition 3,,REP,Total Votes Cast,172,99,73,0,0
Montague,PCT 15,Proposition 4,,REP,Yes,162,95,67,0,0
Montague,PCT 15,Proposition 4,,REP,No,8,3,5,0,0
Montague,PCT 15,Proposition 4,,REP,Total Votes Cast,170,98,72,0,0
Montague,PCT 15,Proposition 5,,REP,Yes,153,89,64,0,0
Montague,PCT 15,Proposition 5,,REP,No,17,9,8,0,0
Montague,PCT 15,Proposition 5,,REP,Total Votes Cast,170,98,72,0,0
Montague,PCT 15,Proposition 6,,REP,Yes,162,95,67,0,0
Montague,PCT 15,Proposition 6,,REP,No,7,3,4,0,0
Montague,PCT 15,Proposition 6,,REP,Total Votes Cast,169,98,71,0,0
Montague,PCT 15,Proposition 7,,REP,Yes,171,98,73,0,0
Montague,PCT 15,Proposition 7,,REP,No,1,1,0,0,0
Montague,PCT 15,Proposition 7,,REP,Total Votes Cast,172,99,73,0,0
Montague,PCT 15,Proposition 8,,REP,Yes,168,98,70,0,0
Montague,PCT 15,Proposition 8,,REP,No,3,1,2,0,0
Montague,PCT 15,Proposition 8,,REP,Total Votes Cast,171,99,72,0,0
Montague,PCT 15,Proposition 9,,REP,Yes,166,97,69,0,0
Montague,PCT 15,Proposition 9,,REP,No,6,2,4,0,0
Montague,PCT 15,Proposition 9,,REP,Total Votes Cast,172,99,73,0,0
Montague,PCT 15,Proposition 10,,REP,Yes,162,95,67,0,0
Montague,PCT 15,Proposition 10,,REP,No,8,4,4,0,0
Montague,PCT 15,Proposition 10,,REP,Total Votes Cast,170,99,71,0,0
Montague,PCT 16,President,,REP,Bob Ely,0,0,0,0,0
Montague,PCT 16,President,,REP,Donald J. Trump,76,34,42,0,0
Montague,PCT 16,President,,REP,Matthew John Matern,0,0,0,0,0
Montague,PCT 16,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,1,0,0
Montague,PCT 16,President,,REP,Bill Weld,0,0,0,0,0
Montague,PCT 16,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Montague,PCT 16,President,,REP,Joe Walsh,0,0,0,0,0
Montague,PCT 16,President,,REP,Uncommitted,5,4,1,0,0
Montague,PCT 16,President,,REP,Total Votes Cast,82,38,44,0,0
Montague,PCT 16,U.S. Senate,,REP,John Anthony Castro,9,7,2,0,0
Montague,PCT 16,U.S. Senate,,REP,John Cornyn,49,17,32,0,0
Montague,PCT 16,U.S. Senate,,REP,Dwayne Stovall,10,6,4,0,0
Montague,PCT 16,U.S. Senate,,REP,Mark Yancey,7,4,3,0,0
Montague,PCT 16,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Montague,PCT 16,U.S. Senate,,REP,Total Votes Cast,75,34,41,0,0
Montague,PCT 16,U.S. House,13,REP,Jamie Culley,2,1,1,0,0
Montague,PCT 16,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,1,0,0,0
Montague,PCT 16,U.S. House,13,REP,Diane Knowlton,5,2,3,0,0
Montague,PCT 16,U.S. House,13,REP,Asusena Resendiz,0,0,0,0,0
Montague,PCT 16,U.S. House,13,REP,Lee Harvey,3,1,2,0,0
Montague,PCT 16,U.S. House,13,REP,Elaine Hays,1,0,1,0,0
Montague,PCT 16,U.S. House,13,REP,Richard Herman,1,1,0,0,0
