county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,445,Proposition 6,,Republican Party,No,1,14,13,1,0,29
Parker,445,Ballots Cast,,Republican Party,,18,301,241,1,2,563
Parker,445,Proposition 6,,Republican Party,Undervotes,0,12,3,0,0,15
Parker,445,Proposition 6,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 7,,Republican Party,Yes,18,301,239,1,2,561
Parker,445,Proposition 7,,Republican Party,No,0,5,4,0,0,9
Parker,445,Ballots Cast,,Republican Party,,18,306,243,1,2,570
Parker,445,Proposition 7,,Republican Party,Undervotes,0,7,1,0,0,8
Parker,445,Proposition 7,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 8,,Republican Party,Yes,18,299,236,1,2,556
Parker,445,Proposition 8,,Republican Party,No,0,3,5,0,0,8
Parker,445,Ballots Cast,,Republican Party,,18,302,241,1,2,564
Parker,445,Proposition 8,,Republican Party,Undervotes,0,11,3,0,0,14
Parker,445,Proposition 8,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 9,,Republican Party,Yes,18,300,228,1,2,549
Parker,445,Proposition 9,,Republican Party,No,0,7,11,0,0,18
Parker,445,Ballots Cast,,Republican Party,,18,307,239,1,2,567
Parker,445,Proposition 9,,Republican Party,Undervotes,0,6,5,0,0,11
Parker,445,Proposition 9,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 10,,Republican Party,Yes,18,278,226,1,2,525
Parker,445,Proposition 10,,Republican Party,No,0,24,10,0,0,34
Parker,445,Ballots Cast,,Republican Party,,18,302,236,1,2,559
Parker,445,Proposition 10,,Republican Party,Undervotes,0,11,8,0,0,19
Parker,445,Proposition 10,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,President,,Democratic Party,John K. Delaney,0,1,0,0,0,1
Parker,450,President,,Democratic Party,Michael R. Bloomberg,5,11,19,0,0,35
Parker,450,President,,Democratic Party,Marianne Williamson,0,0,0,0,0,0
Parker,450,President,,Democratic Party,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Parker,450,President,,Democratic Party,Amy Klobuchar,0,1,1,0,0,2
Parker,450,President,,Democratic Party,Robby Wells,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Elizabeth Warren,0,1,11,0,0,12
Parker,450,President,,Democratic Party,Pete Buttigieg,0,10,0,0,0,10
Parker,450,President,,Democratic Party,Bernie Sanders,2,13,19,0,0,34
Parker,450,President,,Democratic Party,Joseph R. Biden,2,23,72,1,0,98
Parker,450,President,,Democratic Party,Julián Castro,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Tom Steyer,0,3,0,0,0,3
Parker,450,President,,Democratic Party,Cory Booker,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Tulsi Gabbard,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Deval Patrick,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Andrew Yang,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Michael Bennet,0,0,0,0,0,0
Parker,450,Ballots Cast,,Democratic Party,,9,63,122,1,0,195
Parker,450,President,,Democratic Party,Undervotes,0,0,0,0,0,0
Parker,450,President,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,U.S. Senate,,Democratic Party,Amanda K. Edwards,0,7,15,0,0,22
Parker,450,U.S. Senate,,Democratic Party,Cristina Tzintzun Ramirez,0,2,6,0,0,8
Parker,450,U.S. Senate,,Democratic Party,Adrian Ocegueda,0,0,2,0,0,2
Parker,450,U.S. Senate,,Democratic Party,"Annie ""Mamá"" Garcia",0,5,6,0,0,11
Parker,450,U.S. Senate,,Democratic Party,"Mary ""MJ"" Hegar",4,21,44,0,0,69
Parker,450,U.S. Senate,,Democratic Party,Royce West,0,9,18,0,0,27
Parker,450,U.S. Senate,,Democratic Party,Jack Daniel Foster Jr,0,3,5,0,0,8
Parker,450,U.S. Senate,,Democratic Party,Chris Bell,0,4,6,0,0,10
Parker,450,U.S. Senate,,Democratic Party,Sema Hernandez,0,2,1,0,0,3
Parker,450,U.S. Senate,,Democratic Party,D. R. Hunter,0,0,0,0,0,0
Parker,450,U.S. Senate,,Democratic Party,Victor Hugo Harris,0,0,2,0,0,2
Parker,450,U.S. Senate,,Democratic Party,Michael Cooper,0,3,0,0,0,3
Parker,450,Ballots Cast,,Democratic Party,,4,56,105,0,0,165
Parker,450,U.S. Senate,,Democratic Party,Undervotes,5,7,17,1,0,30
Parker,450,U.S. Senate,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"United States Representative, District No. 12",,Democratic Party,Danny Anderson,1,8,14,0,0,23
Parker,450,"United States Representative, District No. 12",,Democratic Party,Lisa Welch,5,44,78,1,0,128
Parker,450,Ballots Cast,,Democratic Party,,6,52,92,1,0,151
Parker,450,"United States Representative, District No. 12",,Democratic Party,Undervotes,3,11,30,0,0,44
Parker,450,"United States Representative, District No. 12",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,Railroad Commissioner,,Democratic Party,Kelly Stone,4,20,24,0,0,48
Parker,450,Railroad Commissioner,,Democratic Party,"Roberto R. ""Beto"" Alonzo",0,9,20,1,0,30
Parker,450,Railroad Commissioner,,Democratic Party,Chrysta Castañeda,1,12,35,0,0,48
Parker,450,Railroad Commissioner,,Democratic Party,Mark Watson,1,12,15,0,0,28
Parker,450,Ballots Cast,,Democratic Party,,6,53,94,1,0,154
Parker,450,Railroad Commissioner,,Democratic Party,Undervotes,3,10,28,0,0,41
Parker,450,Railroad Commissioner,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Chief Justice, Supreme Court",,Democratic Party,Amy Clark Meachum,6,48,81,1,0,136
Parker,450,"Chief Justice, Supreme Court",,Democratic Party,Jerry Zimmerer,0,5,12,0,0,17
Parker,450,Ballots Cast,,Democratic Party,,6,53,93,1,0,153
Parker,450,"Chief Justice, Supreme Court",,Democratic Party,Undervotes,3,10,29,0,0,42
Parker,450,"Chief Justice, Supreme Court",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Larry Praeger,1,18,18,1,0,38
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Kathy Cheng,5,33,74,0,0,112
Parker,450,Ballots Cast,,Democratic Party,,6,51,92,1,0,150
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Undervotes,3,12,30,0,0,45
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 7",,Democratic Party,Brandy Voss,3,23,35,0,0,61
Parker,450,"Justice, Supreme Court, Place 7",,Democratic Party,Staci Williams,3,27,57,1,0,88
Parker,450,Ballots Cast,,Democratic Party,,6,50,92,1,0,149
Parker,450,"Justice, Supreme Court, Place 7",,Democratic Party,Undervotes,3,13,30,0,0,46
Parker,450,"Justice, Supreme Court, Place 7",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,5,29,71,1,0,106
Parker,450,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,1,22,17,0,0,40
Parker,450,Ballots Cast,,Democratic Party,,6,51,88,1,0,146
Parker,450,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,3,12,34,0,0,49
Parker,450,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,5,35,71,0,0,111
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,0,3,7,0,0,10
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,1,13,17,0,0,31
Parker,450,Ballots Cast,,Democratic Party,,6,51,95,0,0,152
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,3,12,27,1,0,43
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,5,38,80,0,0,123
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,1,11,12,0,0,24
Parker,450,Ballots Cast,,Democratic Party,,6,49,92,0,0,147
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,3,14,30,1,0,48
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,5,47,82,1,0,135
Parker,450,Ballots Cast,,Democratic Party,,5,47,82,1,0,135
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,4,16,40,0,0,60
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"State Representative, District 61",,Democratic Party,Christopher Cox,5,51,81,1,0,138
Parker,450,Ballots Cast,,Democratic Party,,5,51,81,1,0,138
Parker,450,"State Representative, District 61",,Democratic Party,Undervotes,4,12,41,0,0,57
Parker,450,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,5,50,84,1,0,140
Parker,450,Ballots Cast,,Democratic Party,,5,50,84,1,0,140
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,4,13,38,0,0,55
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,County Chair,,Democratic Party,Kay Pierson Parr,5,52,87,1,0,145
Parker,450,Ballots Cast,,Democratic Party,,5,52,87,1,0,145
Parker,450,County Chair,,Democratic Party,Undervotes,4,11,35,0,0,50
Parker,450,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,President,,Republican Party,Donald J. Trump,29,350,319,1,2,701
Parker,450,President,,Republican Party,Zoltan G. Istvan,0,1,1,0,0,2
Parker,450,President,,Republican Party,Matthew John Matern,0,0,0,0,0,0
Parker,450,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0,0
Parker,450,President,,Republican Party,Bob Ely,0,0,0,0,0,0
Parker,450,President,,Republican Party,Joe Walsh,2,6,2,0,0,10
Parker,450,President,,Republican Party,Bill Weld,0,2,4,0,0,6
Parker,450,President,,Republican Party,Uncommitted,1,14,20,0,0,35
Parker,450,Ballots Cast,,Republican Party,,32,373,346,1,2,754
Parker,450,President,,Republican Party,Undervotes,0,3,0,0,0,3
Parker,450,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,U.S. Senate,,Republican Party,John Anthony Castro,1,8,16,1,0,26
Parker,450,U.S. Senate,,Republican Party,Mark Yancey,2,20,19,0,0,41
Parker,450,U.S. Senate,,Republican Party,John Cornyn,24,296,250,0,1,571
Parker,450,U.S. Senate,,Republican Party,Dwayne Stovall,3,30,34,0,1,68
Parker,450,U.S. Senate,,Republican Party,Virgil Bierschwale,0,0,0,0,0,0
Parker,450,Ballots Cast,,Republican Party,,30,354,319,1,2,706
Parker,450,U.S. Senate,,Republican Party,Undervotes,2,22,27,0,0,51
Parker,450,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"United States Representative, District No. 12",,Republican Party,Kay Granger,14,232,205,1,2,454
Parker,450,"United States Representative, District No. 12",,Republican Party,Chris Putnam,18,142,134,0,0,294
Parker,450,Ballots Cast,,Republican Party,,32,374,339,1,2,748
Parker,450,"United States Representative, District No. 12",,Republican Party,Undervotes,0,2,7,0,0,9
Parker,450,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,Railroad Commissioner,,Republican Party,Ryan Sitton,23,219,182,1,0,425
Parker,450,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",8,134,131,0,1,274
Parker,450,Ballots Cast,,Republican Party,,31,353,313,1,1,699
Parker,450,Railroad Commissioner,,Republican Party,Undervotes,1,23,33,0,1,58
Parker,450,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,24,324,297,0,1,646
Parker,450,Ballots Cast,,Republican Party,,24,324,297,0,1,646
Parker,450,"Chief Justice, Supreme Court",,Republican Party,Undervotes,8,52,49,1,1,111
Parker,450,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,25,319,295,1,1,641
Parker,450,Ballots Cast,,Republican Party,,25,319,295,1,1,641
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,7,57,51,0,1,116
Parker,450,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,26,316,294,1,1,638
Parker,450,Ballots Cast,,Republican Party,,26,316,294,1,1,638
Parker,450,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,6,60,52,0,1,119
Parker,450,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,26,314,289,1,1,631
Parker,450,Ballots Cast,,Republican Party,,26,314,289,1,1,631
Parker,450,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,6,62,57,0,1,126
Parker,450,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,21,236,210,1,1,469
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,11,103,81,0,0,195
Parker,450,Ballots Cast,,Republican Party,,32,339,291,1,1,664
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,0,37,55,0,1,93
Parker,450,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,26,313,292,1,1,633
Parker,450,Ballots Cast,,Republican Party,,26,313,292,1,1,633
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,6,63,54,0,1,124
Parker,450,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,25,311,288,1,1,626
Parker,450,Ballots Cast,,Republican Party,,25,311,288,1,1,626
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,7,65,58,0,1,131
Parker,450,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"State Representative, District 61",,Republican Party,Phil King,27,330,316,1,0,674
Parker,450,Ballots Cast,,Republican Party,,27,330,316,1,0,674
Parker,450,"State Representative, District 61",,Republican Party,Undervotes,5,46,30,0,2,83
Parker,450,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,26,315,289,1,1,632
Parker,450,Ballots Cast,,Republican Party,,26,315,289,1,1,632
Parker,450,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,6,61,57,0,1,125
Parker,450,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,25,313,288,1,1,628
Parker,450,Ballots Cast,,Republican Party,,25,313,288,1,1,628
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,7,63,58,0,1,129
Parker,450,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,14,132,123,1,1,271
Parker,450,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,12,163,138,0,0,313
Parker,450,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,5,31,21,0,0,57
Parker,450,Ballots Cast,,Republican Party,,31,326,282,1,1,641
Parker,450,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,1,50,64,0,1,116
Parker,450,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,29,328,299,1,0,657
Parker,450,Ballots Cast,,Republican Party,,29,328,299,1,0,657
Parker,450,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,3,48,47,0,2,100
Parker,450,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,27,321,297,1,0,646
Parker,450,Ballots Cast,,Republican Party,,27,321,297,1,0,646
Parker,450,"District Judge, 415th Judicial District",,Republican Party,Undervotes,5,55,49,0,2,111
Parker,450,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,29,333,298,1,0,661
Parker,450,Ballots Cast,,Republican Party,,29,333,298,1,0,661
Parker,450,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,3,43,48,0,2,96
Parker,450,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,29,330,295,1,0,655
Parker,450,Ballots Cast,,Republican Party,,29,330,295,1,0,655
Parker,450,County Court at Law No. 2,,Republican Party,Undervotes,3,46,51,0,2,102
Parker,450,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,County Attorney,,Republican Party,John Forrest,29,321,298,1,0,649
Parker,450,Ballots Cast,,Republican Party,,29,321,298,1,0,649
Parker,450,County Attorney,,Republican Party,Undervotes,3,55,48,0,2,108
Parker,450,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,Sheriff,,Republican Party,Fred Hammons,1,8,10,0,0,19
Parker,450,Sheriff,,Republican Party,Gregory Scott Gates,1,10,16,0,0,27
Parker,450,Sheriff,,Republican Party,Darrell Hull,7,81,71,0,0,159
Parker,450,Sheriff,,Republican Party,Larry Fowler,23,268,234,1,0,526
Parker,450,Ballots Cast,,Republican Party,,32,367,331,1,0,731
Parker,450,Sheriff,,Republican Party,Undervotes,0,9,15,0,2,26
Parker,450,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",29,330,305,1,0,665
Parker,450,Ballots Cast,,Republican Party,,29,330,305,1,0,665
Parker,450,County Tax Assessor-Collector,,Republican Party,Undervotes,3,46,41,0,2,92
Parker,450,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,"Constable, Precinct 4",,Republican Party,Scott Jones,28,322,291,1,0,642
Parker,450,Ballots Cast,,Republican Party,,28,322,291,1,0,642
Parker,450,"Constable, Precinct 4",,Republican Party,Undervotes,4,54,55,0,2,115
Parker,450,"Constable, Precinct 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,County Chairman,,Republican Party,J Scott Utley,28,310,287,1,0,626
Parker,450,Ballots Cast,,Republican Party,,28,310,287,1,0,626
Parker,450,County Chairman,,Republican Party,Undervotes,4,66,59,0,2,131
Parker,450,County Chairman,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,450,Proposition #1,,Democratic Party,Yes,8,52,103,1,0,164
Parker,450,Proposition #1,,Democratic Party,No,0,9,15,0,0,24
Parker,450,Ballots Cast,,Democratic Party,,8,61,118,1,0,188
Parker,450,Proposition #1,,Democratic Party,Undervotes,1,2,4,0,0,7
Parker,450,Proposition #1,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,Proposition #2,,Democratic Party,Yes,7,55,105,1,0,168
Parker,450,Proposition #2,,Democratic Party,No,1,7,12,0,0,20
Parker,450,Ballots Cast,,Democratic Party,,8,62,117,1,0,188
Parker,450,Proposition #2,,Democratic Party,Undervotes,1,1,5,0,0,7
Parker,450,Proposition #2,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,450,Proposition #3,,Democratic Party,Yes,8,58,115,1,0,182
