county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,late_mail
Bowie,24,Commissioner of Agriculture,,REP,Sid Miller,304,10,158,136,0,0
Bowie,24,Commissioner of Agriculture,,DEM,Susan Hays,13,0,7,6,0,0
Bowie,24,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,24,Commissioner of Agriculture,,,Under Votes,5,0,3,2,0,0
Bowie,24,Railroad Commissioner,,REP,Wayne Christian,301,10,156,135,0,0
Bowie,24,Railroad Commissioner,,DEM,Luke Warford,15,0,9,6,0,0
Bowie,24,Railroad Commissioner,,LIB,Jaime Andres Diez,3,0,2,1,0,0
Bowie,24,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0,0,0
Bowie,24,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,24,Railroad Commissioner,,,Under Votes,3,0,1,2,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,302,10,158,134,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,14,0,8,6,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,2,0,1,1,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 3",,,Under Votes,4,0,1,3,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,300,10,156,134,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,16,0,10,6,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 5",,,Under Votes,6,0,2,4,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,304,10,158,136,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,15,0,9,6,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Justice, Supreme Ct. Pl. 9",,,Under Votes,3,0,1,2,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,303,10,158,135,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,16,0,9,7,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,3,0,1,2,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",305,10,159,136,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,14,0,8,6,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,3,0,1,2,0,0
Bowie,24,"Member, State Board of Education",,REP,Pam Little,301,10,157,134,0,0
Bowie,24,"Member, State Board of Education",,DEM,Alex Cornwallis,12,0,7,5,0,0
Bowie,24,"Member, State Board of Education",,LIB,Christy Mowrey,4,0,3,1,0,0
Bowie,24,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,24,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,24,"Member, State Board of Education",,,Under Votes,5,0,1,4,0,0
Bowie,25,Registered Voters,,,,1307,,,,,
Bowie,25,Ballots Cast,,,,628,22,298,308,0,0
Bowie,25,Ballots Cast - Blank,,,,1,0,0,1,0,0
Bowie,25,U.S. House,,REP,Nathaniel Moran,533,14,252,267,0,0
Bowie,25,U.S. House,,DEM,Jrmar (JJ) Jefferson,81,8,38,35,0,0
Bowie,25,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,25,U.S. House,,,Under Votes,14,0,8,6,0,0
Bowie,25,Governor,,REP,Greg Abbott,535,14,257,264,0,0
Bowie,25,Governor,,DEM,Beto O'Rourke,80,8,37,35,0,0
Bowie,25,Governor,,LIB,Mark Tippetts,5,0,3,2,0,0
Bowie,25,Governor,,GRN,Delilah Barrios,5,0,1,4,0,0
Bowie,25,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,25,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,25,Governor,,,Under Votes,3,0,0,3,0,0
Bowie,25,Lieutenant Governor,,REP,Dan Patrick,518,13,249,256,0,0
Bowie,25,Lieutenant Governor,,DEM,Mike Collier,95,9,46,40,0,0
Bowie,25,Lieutenant Governor,,LIB,Shanna Steele,9,0,3,6,0,0
Bowie,25,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,25,Lieutenant Governor,,,Under Votes,6,0,0,6,0,0
Bowie,25,Attorney General,,REP,Ken Paxton,524,13,251,260,0,0
Bowie,25,Attorney General,,DEM,Rochelle Mercedes Garza,91,9,44,38,0,0
Bowie,25,Attorney General,,LIB,Mark Ash,5,0,1,4,0,0
Bowie,25,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,25,Attorney General,,,Under Votes,8,0,2,6,0,0
Bowie,25,Comptroller of Public Accounts,,REP,Glenn Hegar,529,12,255,262,0,0
Bowie,25,Comptroller of Public Accounts,,DEM,Janet T. Dudding,79,9,38,32,0,0
Bowie,25,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,1,3,4,0,0
Bowie,25,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,25,Comptroller of Public Accounts,,,Under Votes,12,0,2,10,0,0
Bowie,25,Comm. General Land Office,,REP,Dawn Buckingham,523,13,250,260,0,0
Bowie,25,Comm. General Land Office,,DEM,Jay Kleberg,84,9,43,32,0,0
Bowie,25,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",9,0,2,7,0,0
Bowie,25,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,25,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,25,Comm. General Land Office,,,Under Votes,12,0,3,9,0,0
Bowie,25,Commissioner of Agriculture,,REP,Sid Miller,535,12,254,269,0,0
Bowie,25,Commissioner of Agriculture,,DEM,Susan Hays,84,10,40,34,0,0
Bowie,25,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,25,Commissioner of Agriculture,,,Under Votes,9,0,4,5,0,0
Bowie,25,Railroad Commissioner,,REP,Wayne Christian,524,13,250,261,0,0
Bowie,25,Railroad Commissioner,,DEM,Luke Warford,86,9,42,35,0,0
Bowie,25,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,2,0,0,0
Bowie,25,Railroad Commissioner,,GRN,Hunter Wayne Crow,7,0,1,6,0,0
Bowie,25,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,25,Railroad Commissioner,,,Under Votes,9,0,3,6,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,523,13,251,259,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,83,9,40,34,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,9,0,3,6,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 3",,,Under Votes,13,0,4,9,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,527,12,253,262,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,84,9,40,35,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 5",,,Under Votes,17,1,5,11,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,527,12,252,263,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,85,9,42,34,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Justice, Supreme Ct. Pl. 9",,,Under Votes,16,1,4,11,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,527,12,251,264,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,87,9,43,35,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,14,1,4,9,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",527,12,252,263,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,85,9,41,35,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,16,1,5,10,0,0
Bowie,25,"Member, State Board of Education",,REP,Pam Little,516,12,248,256,0,0
Bowie,25,"Member, State Board of Education",,DEM,Alex Cornwallis,90,9,41,40,0,0
Bowie,25,"Member, State Board of Education",,LIB,Christy Mowrey,8,0,2,6,0,0
Bowie,25,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,25,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Member, State Board of Education",,,Under Votes,14,1,7,6,0,0
Bowie,25,"Member, State Board of Education",,,Christopher Butler,36,3,20,13,0,0
Bowie,25,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,25,"Member, State Board of Education",,,Under Votes,11,0,6,5,0,0
Bowie,25,Trustee Place II SISD,,,Russell Meadows,39,3,21,15,0,0
Bowie,25,Trustee Place II SISD,,,Over Votes,0,0,0,0,0,0
Bowie,25,Trustee Place II SISD,,,Under Votes,8,0,5,3,0,0
Bowie,25,Trustee Place VI SISD,,,Michael Daniel,39,3,21,15,0,0
Bowie,25,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,25,Trustee Place VI SISD,,,Under Votes,8,0,5,3,0,0
Bowie,25,Trustee Place VI SISD,,,Kaysi King,17,1,8,8,0,0
Bowie,25,Trustee Place VI SISD,,,Brad Adams,20,2,12,6,0,0
Bowie,25,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,25,Trustee Place VI SISD,,,Under Votes,10,0,6,4,0,0
Bowie,27,Registered Voters,,,,747,,,,,
Bowie,27,Ballots Cast,,,,381,8,131,242,0,0
Bowie,27,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,27,U.S. House,,REP,Nathaniel Moran,366,6,127,233,0,0
Bowie,27,U.S. House,,DEM,Jrmar (JJ) Jefferson,13,2,4,7,0,0
Bowie,27,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,27,U.S. House,,,Under Votes,2,0,0,2,0,0
Bowie,27,Governor,,REP,Greg Abbott,364,6,127,231,0,0
Bowie,27,Governor,,DEM,Beto O'Rourke,14,2,4,8,0,0
Bowie,27,Governor,,LIB,Mark Tippetts,2,0,0,2,0,0
Bowie,27,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,27,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,27,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,27,Governor,,,Under Votes,1,0,0,1,0,0
Bowie,27,Lieutenant Governor,,REP,Dan Patrick,362,6,125,231,0,0
Bowie,27,Lieutenant Governor,,DEM,Mike Collier,16,2,5,9,0,0
Bowie,27,Lieutenant Governor,,LIB,Shanna Steele,2,0,1,1,0,0
Bowie,27,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,27,Lieutenant Governor,,,Under Votes,1,0,0,1,0,0
Bowie,27,Attorney General,,REP,Ken Paxton,365,6,126,233,0,0
Bowie,27,Attorney General,,DEM,Rochelle Mercedes Garza,13,2,5,6,0,0
Bowie,27,Attorney General,,LIB,Mark Ash,1,0,0,1,0,0
Bowie,27,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,27,Attorney General,,,Under Votes,2,0,0,2,0,0
Bowie,27,Comptroller of Public Accounts,,REP,Glenn Hegar,365,6,127,232,0,0
Bowie,27,Comptroller of Public Accounts,,DEM,Janet T. Dudding,12,2,3,7,0,0
Bowie,27,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0,0,0
Bowie,27,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,27,Comptroller of Public Accounts,,,Under Votes,4,0,1,3,0,0
Bowie,27,Comm. General Land Office,,REP,Dawn Buckingham,362,6,124,232,0,0
Bowie,27,Comm. General Land Office,,DEM,Jay Kleberg,14,2,6,6,0,0
Bowie,27,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1,0,0
Bowie,27,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,27,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,27,Comm. General Land Office,,,Under Votes,4,0,1,3,0,0
Bowie,27,Commissioner of Agriculture,,REP,Sid Miller,363,6,126,231,0,0
Bowie,27,Commissioner of Agriculture,,DEM,Susan Hays,14,2,5,7,0,0
Bowie,27,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,27,Commissioner of Agriculture,,,Under Votes,4,0,0,4,0,0
Bowie,27,Railroad Commissioner,,REP,Wayne Christian,362,6,127,229,0,0
Bowie,27,Railroad Commissioner,,DEM,Luke Warford,10,2,3,5,0,0
Bowie,27,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,0,2,0,0
Bowie,27,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0,0,0
Bowie,27,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,27,Railroad Commissioner,,,Under Votes,6,0,0,6,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,357,6,126,225,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,13,2,4,7,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,4,0,0,4,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 3",,,Under Votes,7,0,1,6,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,364,6,128,230,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,12,2,3,7,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 5",,,Under Votes,5,0,0,5,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,363,6,128,229,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,12,2,3,7,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Justice, Supreme Ct. Pl. 9",,,Under Votes,6,0,0,6,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,361,6,127,228,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,14,2,4,8,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,6,0,0,6,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",358,6,126,226,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,15,2,5,8,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,8,0,0,8,0,0
Bowie,27,"Member, State Board of Education",,REP,Pam Little,358,6,127,225,0,0
Bowie,27,"Member, State Board of Education",,DEM,Alex Cornwallis,14,2,4,8,0,0
Bowie,27,"Member, State Board of Education",,LIB,Christy Mowrey,4,0,0,4,0,0
Bowie,27,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,27,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Member, State Board of Education",,,Under Votes,5,0,0,5,0,0
Bowie,27,"Member, State Board of Education",,,Christopher Butler,330,7,115,208,0,0
Bowie,27,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,27,"Member, State Board of Education",,,Under Votes,51,1,16,34,0,0
Bowie,27,Trustee Place II SISD,,,Russell Meadows,322,6,113,203,0,0
Bowie,27,Trustee Place II SISD,,,Over Votes,0,0,0,0,0,0
Bowie,27,Trustee Place II SISD,,,Under Votes,59,2,18,39,0,0
Bowie,27,Trustee Place VI SISD,,,Michael Daniel,333,7,114,212,0,0
Bowie,27,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,27,Trustee Place VI SISD,,,Under Votes,48,1,17,30,0,0
Bowie,27,Trustee Place VI SISD,,,Kaysi King,217,6,77,134,0,0
Bowie,27,Trustee Place VI SISD,,,Brad Adams,135,0,48,87,0,0
Bowie,27,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,27,Trustee Place VI SISD,,,Under Votes,29,2,6,21,0,0
Bowie,28,Registered Voters,,,,848,,,,,
Bowie,28,Ballots Cast,,,,444,6,190,248,0,0
Bowie,28,Ballots Cast - Blank,,,,1,0,1,0,0,0
Bowie,28,U.S. House,,REP,Nathaniel Moran,414,6,179,229,0,0
Bowie,28,U.S. House,,DEM,Jrmar (JJ) Jefferson,21,0,8,13,0,0
Bowie,28,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,28,U.S. House,,,Under Votes,9,0,3,6,0,0
Bowie,28,Governor,,REP,Greg Abbott,418,6,181,231,0,0
Bowie,28,Governor,,DEM,Beto O'Rourke,18,0,7,11,0,0
Bowie,28,Governor,,LIB,Mark Tippetts,4,0,0,4,0,0
Bowie,28,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,28,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,28,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,28,Governor,,,Under Votes,4,0,2,2,0,0
Bowie,28,Lieutenant Governor,,REP,Dan Patrick,402,6,173,223,0,0
Bowie,28,Lieutenant Governor,,DEM,Mike Collier,23,0,11,12,0,0
Bowie,28,Lieutenant Governor,,LIB,Shanna Steele,8,0,1,7,0,0
Bowie,28,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,28,Lieutenant Governor,,,Under Votes,11,0,5,6,0,0
Bowie,28,Attorney General,,REP,Ken Paxton,411,6,179,226,0,0
Bowie,28,Attorney General,,DEM,Rochelle Mercedes Garza,21,0,8,13,0,0
Bowie,28,Attorney General,,LIB,Mark Ash,5,0,0,5,0,0
Bowie,28,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,28,Attorney General,,,Under Votes,7,0,3,4,0,0
Bowie,28,Comptroller of Public Accounts,,REP,Glenn Hegar,411,6,176,229,0,0
Bowie,28,Comptroller of Public Accounts,,DEM,Janet T. Dudding,19,0,8,11,0,0
Bowie,28,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,0,0,4,0,0
Bowie,28,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,28,Comptroller of Public Accounts,,,Under Votes,10,0,6,4,0,0
Bowie,28,Comm. General Land Office,,REP,Dawn Buckingham,409,6,176,227,0,0
Bowie,28,Comm. General Land Office,,DEM,Jay Kleberg,23,0,8,15,0,0
Bowie,28,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1,0,0
Bowie,28,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,28,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,28,Comm. General Land Office,,,Under Votes,11,0,6,5,0,0
Bowie,28,Commissioner of Agriculture,,REP,Sid Miller,411,6,174,231,0,0
Bowie,28,Commissioner of Agriculture,,DEM,Susan Hays,21,0,9,12,0,0
Bowie,28,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,28,Commissioner of Agriculture,,,Under Votes,12,0,7,5,0,0
Bowie,28,Railroad Commissioner,,REP,Wayne Christian,410,6,174,230,0,0
Bowie,28,Railroad Commissioner,,DEM,Luke Warford,17,0,7,10,0,0
Bowie,28,Railroad Commissioner,,LIB,Jaime Andres Diez,4,0,0,4,0,0
Bowie,28,Railroad Commissioner,,GRN,Hunter Wayne Crow,2,0,1,1,0,0
Bowie,28,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,28,Railroad Commissioner,,,Under Votes,11,0,8,3,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,410,6,175,229,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,18,0,8,10,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,7,0,1,6,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 3",,,Under Votes,9,0,6,3,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,410,6,174,230,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,23,0,10,13,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 5",,,Under Votes,11,0,6,5,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,411,6,175,230,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,22,0,8,14,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Justice, Supreme Ct. Pl. 9",,,Under Votes,11,0,7,4,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,409,6,175,228,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,22,0,8,14,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,13,0,7,6,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",411,6,174,231,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,21,0,9,12,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,12,0,7,5,0,0
Bowie,28,"Member, State Board of Education",,REP,Pam Little,405,6,173,226,0,0
Bowie,28,"Member, State Board of Education",,DEM,Alex Cornwallis,23,0,9,14,0,0
Bowie,28,"Member, State Board of Education",,LIB,Christy Mowrey,7,0,2,5,0,0
Bowie,28,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,28,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Member, State Board of Education",,,Under Votes,9,0,6,3,0,0
Bowie,28,"Member, State Board of Education",,,Christopher Butler,349,5,144,200,0,0
Bowie,28,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,28,"Member, State Board of Education",,,Under Votes,95,1,46,48,0,0
Bowie,28,Trustee Place II SISD,,,Russell Meadows,363,5,154,204,0,0
Bowie,28,Trustee Place II SISD,,,Over Votes,0,0,0,0,0,0
Bowie,28,Trustee Place II SISD,,,Under Votes,81,1,36,44,0,0
Bowie,28,Trustee Place VI SISD,,,Michael Daniel,354,5,148,201,0,0
Bowie,28,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,28,Trustee Place VI SISD,,,Under Votes,90,1,42,47,0,0
Bowie,28,Trustee Place VI SISD,,,Kaysi King,209,5,82,122,0,0
Bowie,28,Trustee Place VI SISD,,,Brad Adams,173,1,77,95,0,0
Bowie,28,Trustee Place VI SISD,,,Over Votes,0,0,0,0,0,0
Bowie,28,Trustee Place VI SISD,,,Under Votes,62,0,31,31,0,0
Bowie,29,Registered Voters,,,,391,,,,,
Bowie,29,Ballots Cast,,,,188,9,91,88,0,0
Bowie,29,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,29,U.S. House,,REP,Nathaniel Moran,175,8,88,79,0,0
Bowie,29,U.S. House,,DEM,Jrmar (JJ) Jefferson,12,1,3,8,0,0
Bowie,29,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,29,U.S. House,,,Under Votes,1,0,0,1,0,0
Bowie,29,Governor,,REP,Greg Abbott,176,8,88,80,0,0
Bowie,29,Governor,,DEM,Beto O'Rourke,11,1,2,8,0,0
Bowie,29,Governor,,LIB,Mark Tippetts,1,0,1,0,0,0
Bowie,29,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,29,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,29,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,29,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,29,Lieutenant Governor,,REP,Dan Patrick,173,7,87,79,0,0
Bowie,29,Lieutenant Governor,,DEM,Mike Collier,12,2,3,7,0,0
Bowie,29,Lieutenant Governor,,LIB,Shanna Steele,2,0,1,1,0,0
Bowie,29,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,29,Lieutenant Governor,,,Under Votes,1,0,0,1,0,0
Bowie,29,Attorney General,,REP,Ken Paxton,170,7,84,79,0,0
Bowie,29,Attorney General,,DEM,Rochelle Mercedes Garza,12,2,3,7,0,0
Bowie,29,Attorney General,,LIB,Mark Ash,4,0,3,1,0,0
Bowie,29,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,29,Attorney General,,,Under Votes,2,0,1,1,0,0
Bowie,29,Comptroller of Public Accounts,,REP,Glenn Hegar,170,8,83,79,0,0
Bowie,29,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,1,3,6,0,0
Bowie,29,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,0,2,2,0,0
Bowie,29,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,29,Comptroller of Public Accounts,,,Under Votes,4,0,3,1,0,0
Bowie,29,Comm. General Land Office,,REP,Dawn Buckingham,170,8,84,78,0,0
Bowie,29,Comm. General Land Office,,DEM,Jay Kleberg,11,1,3,7,0,0
Bowie,29,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1,0,0
Bowie,29,Comm. General Land Office,,,Write-ins,1,0,1,0,0,0
Bowie,29,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,29,Comm. General Land Office,,,Under Votes,5,0,3,2,0,0
Bowie,29,Commissioner of Agriculture,,REP,Sid Miller,174,8,86,80,0,0
Bowie,29,Commissioner of Agriculture,,DEM,Susan Hays,10,1,2,7,0,0
Bowie,29,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
